,gameResult,TOP,JUNGLE,MIDDLE,BOTTOM,SUPPORT
1155,0,3.77,1.39,1.98,1.71,3.09
1156,0,2.95,2.67,1.98,1.88,2.09
1157,1,1.31,3.01,1.98,5.09,2.53
1158,1,1.98,1.17,4.11,1.76,1.39
1159,1,3.59,1.98,1.85,2.02,2.36
1160,1,1.98,2.70,2.68,1.81,1.45
1161,0,2.57,1.98,2.55,2.18,3.14
1162,1,2.00,1.98,2.57,1.60,2.35
1163,0,1.98,2.33,2.18,2.73,6.73
1164,0,2.75,1.98,4.29,2.82,1.79
1165,0,1.70,2.16,1.43,1.53,2.51
1166,0,1.38,2.16,0.95,3.01,2.91
1167,0,1.07,2.16,1.86,2.22,2.51
1168,1,2.50,2.16,2.87,2.99,2.03
1169,0,2.12,2.16,3.75,1.62,1.32
1170,1,1.49,2.16,1.43,1.64,1.45
1171,1,1.68,2.16,1.43,2.55,3.09
1172,0,2.04,2.16,3.96,2.23,3.50
1173,0,0.98,2.16,1.48,2.23,2.14
1174,1,1.43,2.16,1.89,2.09,3.14
1175,0,2.16,1.47,1.55,3.29,2.31
1176,1,1.18,2.16,1.35,2.27,2.95
1177,1,3.38,1.65,3.75,2.16,1.85
1178,0,2.06,2.16,1.22,2.65,2.28
1179,0,1.42,2.16,1.26,0.97,2.35
1180,1,2.50,2.16,2.42,2.32,2.87
1181,1,4.11,2.16,0.84,2.49,1.04
1182,0,2.51,2.16,2.58,2.80,1.63
1183,0,2.16,2.86,2.27,2.75,3.44
1184,0,0.75,2.79,2.67,3.46,2.60
1185,0,2.38,2.45,2.74,3.46,1.56
1186,0,5.34,3.76,1.53,3.15,3.46
1187,0,1.52,1.93,1.67,0.92,3.46
1188,1,2.40,3.23,3.32,2.48,3.46
1189,1,3.09,1.01,2.14,3.05,3.46
1190,1,1.37,2.16,3.40,1.87,3.46
1191,1,2.67,2.96,2.47,2.80,3.46
1192,1,3.22,3.46,1.83,2.32,1.93
1193,1,2.03,1.48,3.34,3.42,3.46
1194,1,2.70,3.06,1.81,1.84,3.46
1195,0,4.48,1.44,1.00,3.85,3.46
1196,0,2.71,3.46,1.88,2.64,1.52
1197,0,2.13,3.46,1.89,2.59,1.81
1198,1,2.89,2.33,2.59,2.77,3.46
1199,0,1.56,1.89,2.30,3.46,1.98
1200,0,2.39,3.58,2.15,3.46,2.63
1201,0,1.67,3.46,3.68,2.45,1.87
1202,1,3.46,2.59,2.18,2.51,1.81
1203,1,3.46,2.13,2.42,2.61,1.50
1204,1,2.13,2.91,2.15,2.91,4.58
1205,1,1.93,4.85,1.90,2.91,4.58
1206,1,1.39,3.08,5.47,2.91,4.58
1207,1,3.06,2.76,2.18,2.91,4.58
1208,1,2.25,4.58,2.91,2.56,2.72
1209,0,2.23,2.26,5.05,2.91,4.58
1210,0,1.53,1.70,2.94,2.91,4.58
1211,0,2.17,2.28,2.50,2.91,4.58
1212,1,2.13,1.80,2.37,2.91,4.58
1213,0,2.65,3.82,1.97,2.91,4.58
1214,1,3.14,4.58,2.91,2.60,2.01
1215,1,1.68,3.67,3.56,2.91,4.58
1216,1,1.05,3.16,2.85,4.58,2.91
1217,1,2.73,2.04,2.15,4.58,2.91
1218,0,2.38,2.91,1.60,1.33,4.58
1219,1,3.32,1.75,3.42,2.91,4.58
1220,1,2.95,2.40,2.05,2.91,4.58
1221,0,3.22,1.96,2.12,2.91,4.58
1222,0,2.96,3.69,2.08,2.91,4.58
1223,0,2.91,1.66,2.76,2.91,4.58
1224,0,3.03,1.52,1.89,0.67,2.44
1225,0,3.03,2.13,2.03,2.57,1.38
1226,1,2.48,3.22,3.05,3.03,1.57
1227,1,3.03,2.67,2.18,2.00,2.08
1228,0,3.03,2.56,2.27,3.28,2.84
1229,1,3.03,2.33,2.99,2.72,2.22
1230,0,3.03,1.70,2.75,2.72,1.85
1231,0,3.03,3.50,1.91,2.35,2.95
1232,1,3.03,3.65,1.81,4.36,2.03
1233,1,3.03,2.90,1.33,2.72,2.79
1234,1,3.03,5.36,2.43,1.82,0.88
1235,1,3.03,2.48,2.39,3.25,2.92
1236,1,3.63,3.03,2.82,3.15,2.00
1237,0,3.03,2.65,1.88,2.04,1.30
1238,1,3.03,2.05,3.26,5.97,3.76
1239,1,3.03,1.93,2.32,2.13,3.71
1240,1,3.03,1.91,1.95,1.43,1.31
1241,1,3.03,1.25,2.00,1.63,2.42
1242,1,3.03,3.31,1.78,2.13,2.41
1243,1,1.57,3.31,2.93,3.03,2.04
1244,0,2.27,1.77,2.17,1.98,2.10
1245,1,0.74,2.47,1.77,2.33,2.04
1246,0,1.69,1.77,2.47,3.40,2.41
1247,1,2.47,3.44,3.84,2.86,1.77
1248,1,2.47,1.77,1.81,2.75,1.77
1249,1,2.99,1.77,1.67,2.15,4.44
1250,0,2.16,1.77,1.64,3.33,2.31
1251,0,1.94,2.91,2.69,1.77,2.12
1252,0,2.20,1.77,1.79,1.53,2.74
1253,1,2.68,5.05,2.47,2.35,1.77
1254,1,2.47,1.77,2.55,3.92,3.50
1255,0,1.77,2.47,1.66,3.07,2.25
1256,1,2.06,2.11,1.83,2.55,1.77
1257,1,2.60,2.36,1.80,2.37,1.77
1258,0,2.01,1.77,1.72,3.99,1.46
1259,0,1.77,2.86,2.09,5.57,1.99
1260,0,2.36,2.17,1.77,1.84,2.18
1261,1,2.55,2.55,1.39,1.77,2.18
1262,0,2.33,1.77,3.29,2.66,2.18
1263,0,1.39,2.18,1.77,3.45,2.03
1264,0,1.94,2.33,2.18,2.12,1.44
1265,0,2.33,2.45,3.60,1.44,3.10
1266,0,2.33,4.05,1.90,1.74,2.42
1267,0,1.51,2.33,2.13,2.03,1.96
1268,0,1.73,1.19,2.33,2.41,2.20
1269,1,1.55,1.85,2.33,3.51,2.04
1270,0,3.05,2.33,2.36,1.99,1.74
1271,1,1.93,2.52,4.24,2.33,3.16
1272,1,2.62,2.33,1.87,2.12,4.75
1273,0,1.35,2.33,1.66,3.86,1.51
1274,1,2.48,3.00,2.19,2.27,2.33
1275,0,2.55,2.03,2.33,3.55,1.95
1276,1,3.26,1.71,2.60,2.33,2.28
1277,1,3.84,3.41,2.17,2.33,2.69
1278,1,3.38,1.70,2.85,2.33,2.05
1279,1,3.06,2.06,1.79,2.33,2.64
1280,0,2.29,3.11,2.42,2.33,2.68
1281,1,1.16,2.45,2.29,2.33,2.49
1282,0,2.85,2.13,2.30,2.33,1.99
1283,1,3.14,2.33,1.61,1.93,1.71
1284,0,1.57,2.33,2.31,5.80,4.86
1285,1,2.46,2.33,2.46,3.51,3.22
1286,0,2.88,2.33,2.32,1.80,1.58
1287,1,1.96,2.33,2.29,2.37,3.17
1288,1,1.66,2.33,2.93,1.83,3.20
1289,0,1.81,2.33,2.28,3.32,2.27
1290,0,1.59,3.12,3.63,2.07,2.33
1291,1,2.54,2.28,2.33,1.72,2.49
1292,0,2.33,2.34,2.17,2.68,1.73
1293,0,1.65,4.25,2.28,1.59,2.33
1294,1,2.85,2.33,1.96,2.20,2.28
1295,1,4.56,2.31,2.12,2.33,1.52
1296,0,3.75,2.33,1.94,3.40,4.26
1297,0,2.64,2.33,1.73,2.01,1.56
1298,1,2.23,1.44,2.26,2.13,2.33
1299,1,2.10,1.91,2.33,2.68,3.64
1300,1,1.70,2.33,2.79,1.91,2.57
1301,0,1.98,2.33,2.18,2.73,6.73
1302,0,2.51,2.33,2.06,2.75,1.95
1303,1,2.54,2.15,0.83,2.00,3.24
1304,0,1.43,0.69,2.44,0.83,1.42
1305,0,1.04,0.83,1.57,2.46,1.95
1306,0,1.55,0.83,2.92,2.50,3.00
1307,1,2.19,0.83,3.26,1.59,4.25
1308,0,1.83,0.83,1.87,1.80,1.22
1309,0,1.57,0.83,3.93,2.63,3.38
1310,0,3.06,0.83,2.65,2.06,3.08
1311,1,2.55,1.95,3.01,0.83,2.58
1312,0,0.89,0.83,2.75,1.57,2.05
1313,0,2.30,1.23,2.30,1.55,0.83
1314,0,2.85,3.68,2.92,0.83,1.27
1315,0,2.04,0.83,1.98,2.73,2.56
1316,0,3.06,2.42,0.83,2.95,2.36
1317,0,2.27,0.83,2.57,2.70,3.33
1318,0,2.15,2.04,1.05,0.83,3.25
1319,1,2.86,0.83,2.25,4.53,1.79
1320,0,1.53,0.83,2.73,2.87,3.18
1321,0,1.53,0.83,2.77,2.02,2.97
1322,0,3.29,0.83,1.67,2.41,3.75
1323,1,2.13,2.91,2.15,2.91,4.58
1324,1,1.93,4.85,1.90,2.91,4.58
1325,1,1.39,3.08,5.47,2.91,4.58
1326,1,3.06,2.76,2.18,2.91,4.58
1327,1,2.25,4.58,2.91,2.56,2.72
1328,1,1.43,2.05,3.46,2.00,4.58
1329,0,2.23,2.26,5.05,2.91,4.58
1330,0,1.53,1.70,2.94,2.91,4.58
1331,0,2.17,2.28,2.50,2.91,4.58
1332,1,2.13,1.80,2.37,2.91,4.58
1333,0,2.65,3.82,1.97,2.91,4.58
1334,1,3.14,4.58,2.91,2.60,2.01
1335,1,1.68,3.67,3.56,2.91,4.58
1336,1,1.05,3.16,2.85,4.58,2.91
1337,1,2.73,2.04,2.15,4.58,2.91
1338,0,2.38,2.91,1.60,1.33,4.58
1339,1,3.32,1.75,3.42,2.91,4.58
1340,1,2.95,2.40,2.05,2.91,4.58
1341,0,1.14,2.13,3.05,2.22,4.58
1342,0,1.90,2.25,2.38,1.29,4.58
1343,0,0.85,0.84,3.21,1.53,2.08
1344,1,2.38,1.60,4.57,1.63,2.08
1345,0,1.97,3.46,2.38,2.58,2.08
1346,1,7.95,2.06,2.48,3.82,2.08
1347,0,0.96,2.21,1.80,1.73,2.08
1348,1,2.16,2.63,2.34,1.77,2.08
1349,0,3.05,1.87,1.12,3.66,2.08
1350,1,1.51,1.91,0.76,3.03,2.08
1351,0,2.07,2.69,2.44,1.83,2.08
1352,0,2.27,1.39,1.52,1.58,2.08
1353,0,1.83,1.66,2.55,2.08,2.37
1354,0,1.20,2.63,1.22,2.91,2.08
1355,1,1.08,2.60,2.91,1.56,2.08
1356,1,1.81,3.19,1.60,1.56,2.08
1357,1,1.94,2.05,1.52,1.56,2.08
1358,0,1.81,2.16,1.71,1.56,2.08
1359,1,3.57,2.66,2.08,2.78,3.60
1360,1,3.57,3.73,2.08,2.16,7.35
1361,0,1.31,3.57,1.92,2.66,2.08
1362,0,3.57,3.24,2.08,2.08,2.20
1363,1,2.48,1.54,2.13,1.64,1.98
1364,1,2.08,2.66,2.13,1.57,3.12
1365,1,1.80,2.49,2.13,2.60,1.80
1366,0,1.84,2.23,1.97,1.58,2.13
1367,0,1.53,2.08,2.13,2.08,1.82
1368,1,2.11,1.98,2.13,2.92,1.95
1369,1,2.82,2.06,2.13,2.34,2.98
1370,1,2.13,3.99,2.13,3.21,2.38
1371,0,1.32,2.72,2.13,4.38,1.64
1372,1,2.13,2.24,1.91,3.36,2.77
1373,0,1.63,1.70,2.13,2.97,2.90
1374,1,2.07,2.13,2.13,2.98,2.89
1375,0,2.13,1.69,2.13,1.47,2.95
1376,0,1.68,2.13,2.13,2.00,2.13
1377,0,2.13,2.49,2.13,2.57,2.59
1378,0,2.36,2.13,2.13,2.36,2.19
1379,1,2.04,2.13,2.13,3.09,1.79
1380,1,1.95,1.97,2.13,1.93,2.25
1381,1,2.13,2.09,1.87,2.11,4.90
1382,1,2.87,2.28,2.13,3.69,2.03
1383,1,2.51,2.75,1.72,2.20,1.31
1384,1,2.51,2.49,2.12,2.90,2.29
1385,1,2.51,2.22,2.03,3.50,2.18
1386,0,2.06,2.51,1.85,2.11,2.75
1387,0,2.51,1.83,2.16,2.29,1.60
1388,1,2.51,2.58,3.16,2.25,1.78
1389,1,2.51,1.21,2.23,2.52,1.78
1390,0,1.55,2.51,2.79,2.57,3.73
1391,0,1.47,2.02,3.21,2.51,2.17
1392,1,2.51,3.00,2.38,2.25,2.62
1393,1,2.51,1.89,2.63,3.20,3.31
1394,0,2.51,2.27,1.86,2.64,2.45
1395,1,2.77,2.61,1.69,2.51,2.67
1396,1,2.51,2.62,2.15,2.59,1.66
1397,0,2.51,2.16,1.98,2.84,2.25
1398,0,1.74,3.32,2.46,2.51,2.08
1399,0,2.51,1.85,2.71,2.67,2.00
1400,1,2.51,2.69,2.90,1.99,1.68
1401,0,2.51,1.78,1.84,3.10,2.61
1402,0,1.64,4.70,2.61,2.51,1.63
1403,1,2.12,1.46,2.66,2.89,2.19
1404,1,2.84,1.89,2.17,2.19,2.13
1405,0,1.55,2.30,1.62,2.19,0.72
1406,0,2.19,2.49,2.02,2.99,2.96
1407,1,2.19,2.09,1.79,3.81,3.51
1408,0,1.69,2.19,2.76,2.41,2.50
1409,1,2.19,2.38,1.40,1.68,1.73
1410,0,2.07,2.38,2.11,2.19,4.91
1411,0,1.62,2.22,2.77,2.19,2.50
1412,0,1.97,2.78,1.90,2.19,2.76
1413,0,2.37,2.19,2.56,1.62,1.61
1414,0,2.07,2.19,2.26,2.55,1.96
1415,1,2.01,2.19,2.22,2.58,2.25
1416,1,2.27,2.19,2.12,3.11,2.71
1417,1,1.80,2.65,0.86,2.19,2.50
1418,0,1.59,2.19,2.78,1.73,2.52
1419,0,1.79,2.19,2.49,2.55,2.19
1420,0,3.02,2.58,2.43,2.19,1.77
1421,0,3.15,3.47,2.07,2.19,3.90
1422,1,1.97,3.17,2.59,2.19,2.03
1423,1,2.55,3.82,2.53,2.73,6.73
1424,1,1.89,3.46,1.94,2.73,6.73
1425,0,2.45,1.85,2.48,2.73,6.73
1426,1,2.70,2.82,2.65,2.73,6.73
1427,0,2.55,2.03,1.85,2.73,6.73
1428,1,3.62,1.32,3.03,2.73,6.73
1429,1,4.10,3.41,2.29,2.73,6.73
1430,1,3.28,2.05,3.07,2.73,6.73
1431,1,1.56,2.84,2.33,2.73,6.73
1432,1,2.08,2.17,1.96,2.73,6.73
1433,1,0.74,2.79,3.39,2.73,6.73
1434,1,1.57,2.35,2.79,2.73,6.73
1435,0,1.75,2.23,2.76,2.73,6.73
1436,0,2.02,3.56,3.30,2.73,6.73
1437,0,2.39,2.40,2.01,2.73,6.73
1438,0,0.96,3.29,1.48,2.73,6.73
1439,0,2.06,2.06,2.40,2.73,6.73
1440,1,2.01,2.08,3.32,2.03,2.73
1441,1,3.93,2.16,2.39,2.72,2.73
1442,0,2.53,9.41,1.76,1.44,2.12
1443,0,1.84,2.13,2.30,2.34,2.12
1444,1,2.45,3.60,1.85,2.34,2.12
1445,1,2.65,2.34,1.53,3.62,2.12
1446,1,2.76,1.64,1.57,2.62,2.12
1447,1,3.11,2.12,3.25,2.72,3.33
1448,1,2.28,3.97,1.44,2.34,2.12
1449,0,2.26,1.57,1.44,2.99,2.12
1450,1,3.46,2.78,3.01,1.44,2.12
1451,0,1.11,2.10,1.66,1.44,2.12
1452,0,1.80,2.24,1.44,2.25,2.12
1453,0,2.28,0.87,2.61,2.53,2.12
1454,0,1.70,1.36,1.35,2.28,2.12
1455,0,2.76,2.42,1.97,4.35,2.12
1456,1,2.14,4.52,2.79,1.81,2.12
1457,0,1.86,3.03,1.47,3.11,2.12
1458,1,1.06,1.78,1.79,2.87,2.12
1459,1,1.74,2.35,1.44,2.60,2.12
1460,0,2.12,3.63,2.08,2.30,2.15
1461,0,2.92,2.58,1.44,2.92,2.12
1462,1,2.07,1.63,2.01,2.91,2.35
1463,1,2.01,2.93,2.07,2.63,2.18
1464,0,2.38,2.01,2.28,2.07,2.60
1465,0,1.99,2.07,2.01,1.54,1.68
1466,1,2.63,2.01,1.90,3.17,3.06
1467,1,1.42,2.01,1.67,4.16,3.69
1468,0,2.01,2.44,1.67,1.39,2.10
1469,1,2.01,2.25,1.67,2.14,1.30
1470,1,2.37,2.30,1.67,2.01,3.22
1471,0,2.01,2.26,1.61,3.49,3.53
1472,1,2.89,2.01,1.61,2.73,7.43
1473,1,2.01,1.32,2.58,1.61,1.64
1474,0,2.01,2.48,1.61,3.61,2.14
1475,0,2.73,1.57,2.01,1.61,1.09
1476,1,2.82,1.78,2.91,2.01,2.42
1477,0,2.01,3.27,2.84,2.91,2.23
1478,0,2.01,2.91,1.91,2.40,2.08
1479,0,2.01,1.11,1.71,2.91,2.04
1480,1,2.01,2.68,2.51,3.80,2.45
1481,0,2.01,3.11,1.30,2.63,3.80
1482,1,2.71,2.28,2.48,2.29,1.91
1483,0,1.69,1.81,1.79,2.29,2.33
1484,1,1.97,2.47,2.59,2.29,2.49
1485,1,1.98,2.89,2.50,2.29,5.25
1486,0,2.14,3.27,1.94,2.29,2.43
1487,1,1.71,2.83,1.88,2.29,3.65
1488,0,3.96,2.15,2.00,2.29,4.48
1489,1,1.90,2.20,1.93,2.29,2.16
1490,1,1.67,2.29,2.16,2.66,3.49
1491,1,1.95,2.66,3.98,2.29,2.25
1492,1,1.35,2.27,2.08,2.29,2.25
1493,1,1.73,2.92,2.68,2.29,2.20
1494,1,2.49,2.74,3.21,2.29,2.71
1495,1,3.10,2.86,3.09,2.29,3.10
1496,1,2.19,2.21,1.48,2.29,3.30
1497,1,2.01,2.19,2.38,2.29,2.62
1498,1,3.63,2.01,2.57,2.29,3.97
1499,1,1.40,2.45,2.71,2.29,2.53
1500,1,4.48,1.50,2.78,2.29,2.89
1501,0,3.68,2.54,2.23,2.29,3.18
1502,0,4.64,3.12,2.29,1.27,3.70
1503,0,2.11,1.69,1.27,2.71,2.73
1504,0,1.58,1.27,2.24,1.90,2.42
1505,1,0.81,2.67,1.27,3.70,2.74
1506,1,2.52,2.76,1.27,2.25,2.03
1507,1,2.12,2.03,1.27,2.26,2.04
1508,1,2.68,2.93,1.27,1.96,2.40
1509,0,1.72,2.45,1.27,1.76,2.37
1510,0,2.27,2.45,2.23,1.27,2.45
1511,0,2.25,2.48,1.27,1.44,2.58
1512,0,2.07,1.16,1.81,1.27,1.92
1513,0,2.16,3.71,2.96,1.27,2.46
1514,0,2.17,2.52,1.27,2.46,2.64
1515,0,2.64,1.27,2.79,3.45,2.96
1516,0,2.10,2.62,2.89,1.27,3.21
1517,1,1.85,3.02,1.27,2.13,2.56
1518,0,2.17,2.19,1.79,1.27,2.26
1519,0,3.00,1.31,1.27,1.70,3.20
1520,0,2.52,2.53,1.27,1.91,2.61
1521,1,1.83,1.71,1.27,2.39,2.63
1522,1,0.92,1.84,3.13,2.08,2.73
1523,1,1.46,3.94,3.13,4.35,2.25
1524,0,2.48,2.50,0.68,2.00,3.13
1525,1,1.29,2.39,1.78,2.74,3.13
1526,1,2.69,1.90,2.59,2.17,3.13
1527,0,1.89,1.85,3.13,2.45,4.43
1528,1,1.29,1.69,0.64,1.68,3.13
1529,0,1.87,1.56,3.13,2.21,2.29
1530,0,1.27,2.21,2.30,2.04,3.13
1531,1,1.48,2.67,2.32,2.67,3.13
1532,0,1.68,1.99,3.13,1.97,2.67
1533,0,4.89,2.45,3.13,1.06,1.29
1534,1,1.76,4.34,3.13,2.11,2.30
1535,0,1.70,2.39,3.13,2.33,2.51
1536,1,1.77,1.24,3.13,2.67,2.24
1537,0,1.82,1.16,3.13,1.61,2.06
1538,1,2.39,1.33,3.13,2.14,2.12
1539,0,3.13,0.95,1.55,2.17,1.62
1540,1,2.20,7.92,3.13,1.78,2.03
1541,1,0.93,2.51,3.13,1.01,1.77
1542,1,2.55,3.82,2.53,2.73,6.73
1543,1,1.89,3.46,1.94,2.73,6.73
1544,0,2.45,1.85,2.48,2.73,6.73
1545,1,2.70,2.82,2.65,2.73,6.73
1546,0,2.55,2.03,1.85,2.73,6.73
1547,1,3.62,1.32,3.03,2.73,6.73
1548,1,4.10,3.41,2.29,2.73,6.73
1549,1,3.28,2.05,3.07,2.73,6.73
1550,1,1.56,2.84,2.33,2.73,6.73
1551,1,2.08,2.17,1.96,2.73,6.73
1552,1,0.74,2.79,3.39,2.73,6.73
1553,1,1.57,2.35,2.79,2.73,6.73
1554,0,1.75,2.23,2.76,2.73,6.73
1555,0,2.02,3.56,3.30,2.73,6.73
1556,0,2.39,2.40,2.01,2.73,6.73
1557,0,0.96,3.29,1.48,2.73,6.73
1558,0,2.06,2.06,2.40,2.73,6.73
1559,1,2.26,1.80,1.87,2.73,6.73
1560,1,1.83,2.28,2.49,2.73,6.73
1561,0,1.84,1.93,2.15,2.36,3.33
1562,1,2.07,2.27,3.42,2.36,2.95
1563,1,2.26,2.36,3.23,3.19,2.25
1564,1,2.50,1.23,1.76,2.36,2.13
1565,0,2.43,2.36,2.45,2.45,2.60
1566,0,1.68,2.36,1.67,1.41,1.93
1567,0,1.68,2.36,2.27,2.50,1.88
1568,1,1.49,2.36,2.68,1.83,2.78
1569,1,3.32,3.16,2.22,2.36,2.26
1570,0,1.57,2.36,1.53,2.32,2.84
1571,1,4.07,2.36,1.22,1.44,1.83
1572,1,2.14,2.26,5.89,2.36,0.80
1573,0,1.52,2.36,1.48,2.55,1.17
1574,0,2.43,2.36,2.23,2.33,2.28
1575,1,1.69,2.36,2.30,2.67,4.09
1576,1,2.21,2.36,2.16,2.73,3.84
1577,0,3.98,2.36,1.88,1.53,2.23
1578,0,1.32,2.36,2.40,2.66,2.34
1579,1,1.35,2.36,3.46,4.42,2.43
1580,1,2.30,2.36,1.97,1.84,3.57
1581,0,2.03,1.30,2.53,3.95,1.65
1582,1,2.03,0.93,3.86,3.72,3.72
1583,1,2.03,2.64,2.39,2.75,2.19
1584,0,2.03,2.68,1.86,3.55,1.92
1585,1,2.03,3.63,3.86,3.54,1.55
1586,1,2.03,3.00,2.62,2.22,2.55
1587,0,2.03,1.96,2.06,2.38,2.53
1588,1,2.03,3.82,1.81,2.63,3.22
1589,0,1.33,2.03,1.96,1.60,1.33
1590,1,2.82,2.45,2.03,3.36,2.29
1591,1,2.03,1.98,1.50,3.02,2.79
1592,0,2.03,3.32,2.95,2.34,2.48
1593,1,1.66,2.31,2.03,1.90,4.30
1594,1,2.03,2.31,3.22,3.01,2.25
1595,1,2.03,2.31,1.93,2.27,2.16
1596,0,2.03,2.31,2.03,2.86,1.40
1597,1,2.03,2.31,1.70,1.64,2.79
1598,0,2.03,2.31,1.69,3.13,2.35
1599,1,1.27,2.22,3.66,2.22,2.03
1600,1,2.22,2.99,2.03,2.61,2.94
1601,0,1.44,2.55,2.59,2.19,3.54
1602,0,1.44,3.36,2.43,2.59,1.98
1603,0,1.44,1.58,2.86,3.21,2.49
1604,0,1.44,3.26,1.81,1.80,2.04
1605,0,2.53,9.41,1.76,1.44,2.12
1606,1,2.25,2.73,1.93,2.34,1.44
1607,0,3.01,2.17,3.04,2.34,1.44
1608,0,1.08,2.65,1.44,2.37,2.34
1609,1,1.32,1.44,1.70,1.95,2.34
1610,0,1.30,2.34,1.44,3.16,2.68
1611,1,2.61,3.00,1.74,1.44,1.54
1612,1,2.28,3.97,1.44,2.34,2.12
1613,0,2.26,1.57,1.44,2.99,2.12
1614,1,3.46,2.78,3.01,1.44,2.12
1615,0,1.11,2.15,1.66,1.44,2.12
1616,0,1.80,2.24,1.44,2.25,2.12
1617,0,2.14,1.43,1.44,3.31,2.60
1618,0,1.95,1.83,1.44,2.17,2.76
1619,1,1.74,2.35,1.44,2.60,2.12
1620,0,3.69,2.29,1.44,3.31,2.38
1621,0,1.75,1.66,2.23,2.59,5.07
1622,0,2.20,2.38,2.59,1.80,2.77
1623,1,5.51,1.71,2.76,2.59,2.42
1624,1,4.44,3.82,2.71,2.59,3.19
1625,0,2.19,2.15,2.28,2.59,2.70
1626,0,2.05,2.18,2.29,2.59,1.84
1627,1,2.04,4.20,3.22,2.59,4.01
1628,1,2.74,2.35,2.20,2.59,1.71
1629,0,1.55,2.77,2.93,2.34,2.59
1630,0,2.46,1.88,2.14,2.59,2.30
1631,1,2.19,3.22,3.33,2.59,3.54
1632,0,2.74,1.15,2.34,2.59,2.69
1633,1,1.59,1.58,2.80,2.59,2.56
1634,1,1.99,2.22,2.36,2.59,2.20
1635,1,2.98,2.22,1.49,2.59,1.97
1636,0,2.40,3.15,2.23,2.59,1.81
1637,1,2.61,2.56,1.49,2.59,3.19
1638,0,2.77,1.54,2.17,2.59,2.88
1639,1,1.65,2.32,1.40,2.59,2.04
1640,0,2.31,1.47,2.42,2.59,2.01
1641,0,2.75,3.05,1.90,1.75,2.54
1642,0,1.00,3.05,2.85,1.85,1.24
1643,0,2.20,3.05,2.81,1.49,1.18
1644,0,2.64,3.05,3.51,5.51,1.71
1645,0,1.56,3.05,2.55,1.99,2.47
1646,1,1.99,3.05,1.73,2.71,2.58
1647,1,1.39,3.05,2.34,1.42,2.87
1648,1,2.49,3.05,1.98,1.21,2.39
1649,1,3.52,3.05,2.61,2.87,2.35
1650,0,1.34,3.05,3.62,2.01,2.54
1651,1,1.09,3.05,2.15,2.49,3.65
1652,0,2.04,3.05,3.67,3.22,2.63
1653,1,2.43,3.05,2.32,3.35,1.54
1654,0,1.61,3.05,1.28,1.81,1.65
1655,1,1.90,3.05,2.42,2.26,2.04
1656,1,1.42,3.05,1.59,2.02,1.33
1657,1,1.63,3.05,2.66,4.13,2.28
1658,0,1.65,3.05,1.54,2.19,1.55
1659,0,1.44,3.05,1.71,2.07,2.93
1660,1,2.76,3.05,4.23,2.58,2.75
1661,1,1.98,2.57,3.36,2.93,2.73
1662,1,3.09,3.71,2.73,2.32,1.32
1663,0,3.31,3.71,2.73,2.54,2.05
1664,0,3.65,1.04,1.38,1.97,2.73
1665,1,2.47,2.64,3.99,1.97,2.73
1666,0,2.08,3.33,2.73,2.21,0.87
1667,1,1.31,2.16,2.73,2.60,3.84
1668,1,1.27,1.41,2.73,2.48,1.76
1669,0,1.39,2.37,1.30,2.45,2.73
1670,1,2.38,1.98,3.46,3.87,2.73
1671,0,1.90,2.10,2.58,1.53,2.73
1672,1,3.34,1.81,3.36,1.98,2.73
1673,0,1.40,2.16,2.73,2.34,2.36
1674,0,1.34,1.65,2.73,1.59,2.92
1675,0,0.57,0.90,2.73,0.98,0.91
1676,1,3.59,1.61,1.65,2.40,2.73
1677,1,3.58,2.81,2.73,1.73,5.67
1678,1,2.34,2.81,2.73,2.65,2.23
1679,0,0.90,1.49,2.73,3.24,1.71
1680,0,1.34,1.79,2.55,2.05,3.48
1681,0,1.90,1.67,2.74,1.36,3.48
1682,1,1.82,3.48,2.39,1.41,1.14
1683,1,2.11,3.28,2.78,4.82,3.48
1684,1,1.09,2.35,1.41,1.93,3.48
1685,0,2.20,1.98,1.21,3.05,3.48
1686,1,1.75,2.12,4.57,2.48,3.48
1687,1,2.19,2.06,1.63,1.74,3.48
1688,0,2.93,2.43,1.97,2.33,3.48
1689,0,2.81,1.96,2.14,1.96,3.48
1690,1,1.88,1.79,1.25,2.03,3.48
1691,0,2.42,2.38,2.36,2.46,3.48
1692,1,2.75,2.00,0.79,2.05,3.48
1693,1,1.54,3.07,1.42,2.28,3.48
1694,0,1.26,2.83,1.48,1.52,3.48
1695,1,6.87,2.37,11.43,1.96,3.48
1696,0,1.30,0.99,1.01,3.19,3.48
1697,0,2.30,3.48,2.62,2.16,1.88
1698,0,1.19,2.57,1.93,2.11,3.48
1699,1,1.86,1.97,2.33,3.30,2.10
1700,1,2.19,2.07,2.33,2.38,2.68
1701,0,2.33,2.58,2.40,2.04,3.16
1702,0,1.33,2.33,2.10,2.87,1.84
1703,0,2.81,2.44,1.90,2.33,6.55
1704,1,1.49,2.33,2.48,2.49,2.49
1705,0,1.54,1.26,3.27,2.33,2.70
1706,0,2.66,2.76,2.33,1.49,2.18
1707,1,1.43,2.33,2.76,2.95,2.26
1708,0,2.26,3.83,2.33,2.76,1.82
1709,0,2.33,3.62,2.76,2.79,2.54
1710,1,2.33,1.88,1.80,2.76,2.26
1711,1,2.01,2.33,2.22,2.76,1.86
1712,0,2.45,2.66,1.41,2.76,2.33
