,gameResult,oChamp1,oChamp2,oChamp3,oChamp4,oChamp5,eChamp1,eChamp2,eChamp3,eChamp4,eChamp5
8086,1,Vayne,Jarvan IV,Malphite,Ezreal,Soraka,Darius,Volibear,Twisted Fate,Jinx,Zilean
8087,1,Renekton,Lee Sin,LeBlanc,Varus,Nautilus,Irelia,Volibear,Twisted Fate,Sivir,Malphite
8088,1,Ornn,Lee Sin,Galio,Kai'Sa,Zyra,Maokai,Kayn,Xerath,Lucian,Thresh
8089,0,Illaoi,Fiddlesticks,Xerath,Vayne,Pyke,Shen,Ekko,Fizz,Kalista,Leona
8090,0,Sion,Nidalee,Zed,Kai'Sa,Pyke,Kled,Udyr,Syndra,Ezreal,Yuumi
8091,0,Kalista,Ekko,Pantheon,Ashe,Zyra,Jayce,Kayn,Veigar,Ezreal,Vel'Koz
8092,0,Mordekaiser,Shaco,Yasuo,Vayne,Blitzcrank,Aatrox,Kayn,Zed,Ashe,Yuumi
8093,0,Fiora,Xin Zhao,Sylas,Kai'Sa,Thresh,Wukong,Kayn,Zoe,Lucian,Senna
8094,1,Lucian,Jarvan IV,Xerath,Ziggs,Senna,Sylas,Trundle,Twisted Fate,Jhin,Morgana
8095,1,Volibear,Trundle,Rumble,Kai'Sa,Xerath,Mordekaiser,Kayn,Irelia,Ezreal,Yuumi
8096,1,Pantheon,Olaf,Malphite,Jinx,Zyra,Akali,Hecarim,Zed,Kalista,Nautilus
8097,1,Kayle,Kayn,LeBlanc,Ashe,Blitzcrank,Mordekaiser,Malphite,Kassadin,Vayne,Pyke
8098,0,Garen,Nidalee,Irelia,Xayah,Zilean,Cho'Gath,Kai'Sa,Kayn,Jinx,Blitzcrank
8099,0,Volibear,Lee Sin,Ekko,Varus,Brand,Quinn,Kayn,Akali,Kai'Sa,Thresh
8100,0,Ryze,Master Yi,Caitlyn,Twitch,Shaco,Darius,Kayn,Pantheon,Ezreal,Galio
8101,0,Fiddlesticks,Trundle,Irelia,Jinx,Lux,Teemo,Kayn,Tristana,Ashe,Blitzcrank
8102,1,Rengar,Dr. Mundo,Twisted Fate,Kai'Sa,Karma,Mordekaiser,Nunu & Willump,Sylas,Jinx,Thresh
8103,1,Maokai,Poppy,Fizz,Miss Fortune,Leona,Illaoi,Jarvan IV,Sylas,Ezreal,Thresh
8104,1,Teemo,Kayn,Twisted Fate,Xayah,Leona,Maokai,Pantheon,Brand,Ezreal,Thresh
8105,0,Maokai,Jarvan IV,Nocturne,Miss Fortune,Thresh,Renekton,Shaco,Xerath,Caitlyn,Nautilus
8106,0,Rumble,Jarvan IV,Yasuo,Xayah,Sett,Maokai,Kayn,Veigar,Kai'Sa,Thresh
8107,1,Ornn,Lee Sin,Galio,Kai'Sa,Zyra,Maokai,Kayn,Xerath,Lucian,Thresh
8108,0,Malphite,Jarvan IV,Poppy,Aphelios,Bard,Garen,Master Yi,Vladimir,Ashe,Thresh
8109,0,Ryze,Kayn,Garen,Ezreal,Thresh,Mordekaiser,Lee Sin,Fizz,Vayne,Blitzcrank
8110,1,Tahm Kench,Hecarim,Xerath,Jinx,Soraka,Urgot,Shyvana,Ezreal,Tristana,Thresh
8111,0,Irelia,Warwick,Akali,Lucian,Thresh,Volibear,Master Yi,Ziggs,Ezreal,Yuumi
8112,0,Vayne,Lee Sin,Sylas,Caitlyn,Pyke,Teemo,Graves,Diana,Kalista,Thresh
8113,0,Volibear,Ekko,Katarina,Caitlyn,Thresh,Singed,Graves,Irelia,Ezreal,Swain
8114,0,Vayne,Kayn,Ezreal,Ornn,Thresh,Trundle,Warwick,Galio,Lucian,Soraka
8115,0,Vladimir,Lee Sin,Yasuo,Jinx,Yuumi,Gnar,Volibear,Garen,Miss Fortune,Thresh
8116,0,Pantheon,Elise,Garen,Jinx,Thresh,Aatrox,Hecarim,Orianna,Draven,Pyke
8117,0,Maokai,Wukong,Sylas,Sivir,Thresh,Gnar,Lee Sin,Vladimir,Miss Fortune,Alistar
8118,1,Fiora,Elise,Xerath,Kai'Sa,Pyke,Garen,Evelynn,Akali,Sivir,Thresh
8119,1,Sett,Rek'Sai,Kassadin,Ezreal,Soraka,Darius,Kayn,Ahri,Jinx,Thresh
8120,1,Nidalee,Trundle,Twisted Fate,Lucian,Nautilus,Darius,Ekko,Yasuo,Ezreal,Leona
8121,1,Jayce,Elise,Lucian,Aphelios,Brand,Jhin,Mordekaiser,Katarina,Ezreal,Thresh
8122,0,Ornn,Lee Sin,Sylas,Aphelios,Sion,Urgot,Elise,Renekton,Miss Fortune,Pyke
8123,0,Maokai,Graves,Orianna,Lucian,Senna,Ornn,Nunu & Willump,Zoe,Ashe,Yuumi
8124,0,Ornn,Evelynn,LeBlanc,Ashe,Fiddlesticks,Annie,Graves,Diana,Kalista,Qiyana
8125,1,Ornn,Elise,Swain,Vayne,Pyke,Kled,Shyvana,Irelia,Ezreal,Yuumi
8126,0,Garen,Jarvan IV,Syndra,Ezreal,Lulu,Ornn,Nidalee,Kassadin,Caitlyn,Yuumi
8127,0,Wukong,Rammus,Zoe,Varus,Thresh,Ornn,Master Yi,Rumble,Aphelios,Malphite
8128,1,Wukong,Graves,Azir,Caitlyn,Senna,Ornn,Trundle,Zilean,Ashe,Rakan
8129,1,Garen,Olaf,Zed,Aphelios,Yuumi,Ornn,Ekko,LeBlanc,Ezreal,Lucian
8130,0,Ornn,Kayn,Aatrox,Ezreal,Pyke,Volibear,Trundle,Veigar,Ryze,Shen
8131,0,Teemo,Evelynn,Zoe,Miss Fortune,Ashe,Ornn,Kha'Zix,Morgana,Lucian,Nautilus
8132,0,Aatrox,Evelynn,Orianna,Draven,Shaco,Ornn,Camille,Zed,Jhin,Nami
8133,1,Aatrox,Jax,Kassadin,Tristana,Vel'Koz,Ornn,Xin Zhao,Ahri,Ziggs,Yuumi
8134,0,Renekton,Udyr,Twisted Fate,Ashe,Yuumi,Ornn,Volibear,Veigar,Ezreal,Leona
8135,1,Lissandra,Sejuani,Azir,Lucian,Blitzcrank,Ornn,Garen,Vladimir,Vayne,Nami
8136,1,Ornn,Pantheon,Irelia,Ezreal,Leona,Fiora,Master Yi,Sylas,Sivir,Nautilus
8137,1,Ornn,Ekko,Irelia,Caitlyn,Thresh,Ezreal,Volibear,Fiora,Kai'Sa,Blitzcrank
8138,1,Ornn,Sylas,Nocturne,Ezreal,Nautilus,Lucian,Sejuani,Lux,Kalista,Rakan
8139,1,Aatrox,Zac,Cassiopeia,Jinx,Soraka,Janna,Vayne,Ekko,Varus,Blitzcrank
8140,1,Volibear,Olaf,Diana,Ezreal,Taric,Ornn,Ekko,Twisted Fate,Kai'Sa,Alistar
8141,1,Nasus,Evelynn,Ryze,Sivir,Blitzcrank,Ornn,Lee Sin,Sylas,Lucian,Bard
8142,0,Ornn,Evelynn,LeBlanc,Ashe,Fiddlesticks,Annie,Graves,Diana,Kalista,Qiyana
8143,0,Garen,Zac,Syndra,Ezreal,Pyke,Maokai,Evelynn,Ekko,Miss Fortune,Senna
8144,1,Camille,Evelynn,Zed,Ashe,Alistar,Renekton,Jarvan IV,Malphite,Jinx,Pyke
8145,0,Renekton,Lee Sin,LeBlanc,Ezreal,Maokai,Aatrox,Evelynn,Katarina,Ashe,Blitzcrank
8146,0,Malphite,Evelynn,Talon,Kai'Sa,Lissandra,Jayce,Lee Sin,Yasuo,Varus,Veigar
8147,1,Garen,Evelynn,Kayn,Aphelios,Thresh,Renekton,Rek'Sai,Karthus,Vayne,Pyke
8148,1,Darius,Amumu,Talon,Ezreal,Nautilus,Jayce,Evelynn,Azir,Jhin,Yuumi
8149,1,Aatrox,Amumu,Twisted Fate,Varus,Sona,Poppy,Evelynn,Akali,Kai'Sa,Thresh
8150,1,Cassiopeia,Vi,Darius,Tristana,Pyke,Aatrox,Evelynn,Yasuo,Jinx,Galio
8151,1,Urgot,Evelynn,Syndra,Kai'Sa,Shaco,Kayle,Nidalee,Talon,Ezreal,Leona
8152,1,Darius,Evelynn,Orianna,Miss Fortune,Thresh,Riven,Lee Sin,LeBlanc,Kalista,Nautilus
8153,1,Illaoi,Lee Sin,Katarina,Lucian,Nautilus,Pantheon,Evelynn,Twisted Fate,Vayne,Thresh
8154,1,Pantheon,Evelynn,Shaco,Kai'Sa,Thresh,Talon,Darius,Akali,Ezreal,Senna
8155,0,Darius,Warwick,Ahri,Jinx,Blitzcrank,Dr. Mundo,Evelynn,Akali,Ezreal,Miss Fortune
8156,0,Maokai,Elise,Fizz,Vayne,Zac,Jax,Evelynn,Lucian,Kai'Sa,Pyke
8157,1,Fiora,Shyvana,Veigar,Caitlyn,Senna,Kled,Evelynn,Kassadin,Jhin,Pyke
8158,0,Sett,Graves,Orianna,Jinx,Katarina,Mordekaiser,Evelynn,LeBlanc,Jhin,Morgana
8159,1,Maokai,Olaf,Diana,Jinx,Yuumi,Mordekaiser,Evelynn,Akali,Master Yi,Veigar
8160,1,Zac,Evelynn,Kassadin,Caitlyn,Leona,Teemo,Pantheon,Fizz,Kai'Sa,Nautilus
8161,1,Teemo,Lee Sin,Veigar,Lucian,Soraka,Jax,Evelynn,LeBlanc,Miss Fortune,Thresh
8162,0,Ornn,Evelynn,LeBlanc,Ashe,Fiddlesticks,Annie,Graves,Diana,Kalista,Qiyana
8163,0,Sett,Lee Sin,Diana,Sivir,Karma,Fiora,Ekko,Zoe,Caitlyn,Morgana
8164,1,Teemo,Kayn,Twisted Fate,Jinx,Thresh,Olaf,Xin Zhao,Zed,Kai'Sa,Morgana
8165,0,Kennen,Lee Sin,Ziggs,Miss Fortune,Nautilus,Volibear,Xin Zhao,Lux,Tristana,Trundle
8166,1,Irelia,Nidalee,Xerath,Draven,Brand,Malphite,Sylas,Zed,Caitlyn,Morgana
8167,0,Wukong,Rek'Sai,LeBlanc,Miss Fortune,Braum,Kennen,Lee Sin,Zed,Lucian,Thresh
8168,1,Malphite,Lee Sin,Yasuo,Ashe,Braum,Kennen,Ekko,Zed,Lucian,Nautilus
8169,1,Kennen,Graves,Zed,Kai'Sa,Leona,Vladimir,Fiddlesticks,Ryze,Tristana,Yasuo
8170,0,Aatrox,Sylas,Corki,Ezreal,Thresh,Kennen,Warwick,Zoe,Ashe,Sett
8171,1,Zed,Master Yi,Ryze,Kai'Sa,Morgana,Aatrox,Elise,Yasuo,Varus,Veigar
8172,0,Gangplank,Nidalee,Zed,Miss Fortune,Lux,Wukong,Sylas,LeBlanc,Ezreal,Soraka
8173,1,LeBlanc,Ekko,Garen,Miss Fortune,Morgana,Shen,Master Yi,Zoe,Aphelios,Lux
8174,1,Hecarim,Fiddlesticks,Riven,Yasuo,Malphite,Ezreal,Trundle,Zed,Maokai,Nami
8175,0,Zoe,Master Yi,Poppy,Kai'Sa,Taric,Rammus,Evelynn,Ekko,Varus,Thresh
8176,0,Zed,Graves,Kennen,Ezreal,Zilean,Lucian,Nunu & Willump,Garen,Caitlyn,Morgana
8177,1,Shen,Fiddlesticks,Fizz,Kai'Sa,Leona,Kennen,Zac,Zed,Ezreal,Nami
8178,1,Kled,Zac,Veigar,Jhin,Blitzcrank,Kennen,Malphite,Zed,Kai'Sa,Taric
8179,0,Poppy,Sejuani,Zed,Ashe,Morgana,Jayce,Lee Sin,Sylas,Lucian,Lux
8180,1,Kennen,Zac,Zed,Ezreal,Pyke,Mordekaiser,Master Yi,Ahri,Varus,Sett
8181,0,Ornn,Evelynn,LeBlanc,Ashe,Fiddlesticks,Annie,Graves,Diana,Kalista,Qiyana
8182,0,Mordekaiser,Graves,Syndra,Ezreal,Pantheon,Darius,Zac,Zed,Aphelios,Nautilus
8183,1,Vladimir,Fiddlesticks,Lissandra,Ashe,Malphite,Jayce,Hecarim,Zilean,Jinx,Pyke
8184,0,Karma,Graves,Pyke,Vayne,Lux,Illaoi,Trundle,Katarina,Ezreal,Leona
8185,0,Vayne,Shyvana,LeBlanc,Jinx,Sett,Teemo,Evelynn,Sylas,Miss Fortune,Malphite
8186,0,Garen,Gragas,Irelia,Ezreal,Karma,Mordekaiser,Trundle,Vladimir,Xerath,Brand
8187,0,Jayce,Lee Sin,Ahri,Vayne,Lulu,Kled,Zac,Zed,Kai'Sa,Rakan
8188,0,Fiora,Lee Sin,Neeko,Lucian,Brand,Renekton,Sejuani,LeBlanc,Ezreal,Sett
8189,0,Tahm Kench,Lee Sin,Pantheon,Lucian,Sett,Ornn,Nidalee,Ekko,Vayne,Leona
8190,0,Camille,Trundle,Kassadin,Lucian,Leona,Fiora,Hecarim,Vladimir,Aphelios,Thresh
8191,1,Volibear,Lee Sin,Yasuo,Miss Fortune,Soraka,Fiora,Trundle,LeBlanc,Ezreal,Pyke
8192,0,Quinn,Graves,Irelia,Kai'Sa,Sett,Singed,Xin Zhao,Pantheon,Draven,Camille
8193,0,Garen,Jarvan IV,Ryze,Ezreal,Senna,Volibear,Kha'Zix,Katarina,Kalista,Sett
8194,1,Volibear,Shaco,Pantheon,Caitlyn,Braum,Darius,Ekko,Orianna,Ezreal,Vel'Koz
8195,1,Mordekaiser,Trundle,Renekton,Kai'Sa,Xerath,Volibear,Sejuani,Yasuo,Vayne,Sett
8196,1,Renekton,Vi,Ahri,Ezreal,Volibear,Mordekaiser,Graves,Xerath,Kai'Sa,Sett
8197,1,Garen,Amumu,Sylas,Caitlyn,Sett,Volibear,Elise,Corki,Aphelios,Zilean
8198,0,Volibear,Ekko,Aatrox,Kai'Sa,Thresh,Annie,Jarvan IV,Zed,Ezreal,Zyra
8199,1,Aatrox,Nidalee,Malzahar,Kalista,Morgana,Yasuo,Sylas,Annie,Ezreal,Yuumi
8200,1,Ornn,Evelynn,LeBlanc,Ashe,Fiddlesticks,Annie,Graves,Diana,Kalista,Qiyana
8201,0,Sylas,Master Yi,Annie,Ezreal,Nami,Garen,Zac,Vladimir,Jhin,Graves
8202,1,Malphite,Shyvana,Talon,Kai'Sa,Blitzcrank,Olaf,Lee Sin,Zyra,Ezreal,Leona
8203,1,Annie,Zac,Malphite,Ezreal,Blitzcrank,Irelia,Shyvana,Karma,Lucian,Nautilus
8204,0,Corki,Trundle,Irelia,Caitlyn,Yuumi,Malphite,Xin Zhao,Twisted Fate,Varus,Miss Fortune
8205,0,Malphite,Jarvan IV,Nocturne,Caitlyn,Xerath,Maokai,Rek'Sai,Ornn,Kai'Sa,Blitzcrank
8206,0,Malphite,Fiddlesticks,Yasuo,Tryndamere,Tristana,Renekton,Sylas,Fizz,Miss Fortune,Veigar
8207,0,Malphite,Volibear,Galio,Ezreal,Thresh,Fiddlesticks,Lee Sin,Malzahar,Ashe,Karma
8208,0,Jayce,Poppy,LeBlanc,Ezreal,Lux,Jax,Zac,Azir,Kalista,Thresh
8209,0,Morgana,Hecarim,Ahri,Ashe,Thresh,Shen,Karthus,Twisted Fate,Lucian,Yuumi
8210,1,Kassadin,Jarvan IV,Irelia,Aphelios,Brand,Rammus,Lee Sin,Diana,Caitlyn,Leona
8211,1,Olaf,Gragas,Yasuo,Ezreal,Nami,Illaoi,Lee Sin,Corki,Xayah,Sett
8212,1,Aatrox,Elise,Teemo,Jhin,Blitzcrank,Malphite,Sett,Yasuo,Ezreal,Morgana
8213,0,Nasus,Shyvana,Morgana,Ezreal,Katarina,Kayle,Hecarim,Talon,Jinx,Galio
8214,0,Jayce,Sett,Pyke,Kai'Sa,Morgana,Rammus,Lee Sin,Fizz,Ezreal,Yuumi
8215,1,Teemo,Kayn,Yasuo,Miss Fortune,Alistar,Garen,Zac,Malphite,Kindred,Taric
8216,0,Fiora,Dr. Mundo,Zed,Ezreal,Soraka,Garen,Gragas,Yasuo,Vayne,Vel'Koz
8217,0,Olaf,Nocturne,Ezreal,Kalista,Yuumi,Renekton,Nidalee,Mordekaiser,Aphelios,Morgana
8218,1,Fiddlesticks,Nidalee,Rumble,Caitlyn,Nautilus,Olaf,Jarvan IV,Akali,Ezreal,Thresh
8219,1,Mordekaiser,Master Yi,Ahri,Kai'Sa,Senna,Tryndamere,Elise,Kassadin,Varus,Zyra
8220,1,Malphite,Olaf,Annie,Tristana,Nami,Mordekaiser,Nidalee,Zed,Ezreal,Zyra
8221,0,Jax,Jarvan IV,Kayle,Varus,Thresh,Illaoi,Nidalee,LeBlanc,Lucian,Yuumi
8222,0,Yasuo,Nidalee,Malphite,Kai'Sa,Lux,Camille,Lee Sin,Galio,Swain,Thresh
8223,1,Ornn,Nidalee,Zed,Caitlyn,Zyra,Garen,Ekko,Syndra,Ezreal,Soraka
8224,0,Shen,Nidalee,Xerath,Ezreal,Morgana,Garen,Volibear,Twisted Fate,Talon,Senna
8225,0,Vayne,Ekko,Ornn,Miss Fortune,Neeko,Aatrox,Nidalee,Morgana,Kai'Sa,Zilean
8226,1,Maokai,Nunu & Willump,Ryze,Ashe,Veigar,Shyvana,Nidalee,Malphite,Caitlyn,Morgana
8227,1,Maokai,Ekko,Heimerdinger,Ezreal,Thresh,Vayne,Nidalee,Viktor,Kalista,Zac
8228,0,Ryze,Nidalee,Lucian,Ezreal,Swain,Warwick,Shyvana,Veigar,Kai'Sa,Braum
8229,1,Nasus,Amumu,Xerath,Jinx,Pyke,Aatrox,Nidalee,Orianna,Ezreal,Lulu
8230,1,Ornn,Evelynn,LeBlanc,Ashe,Fiddlesticks,Annie,Graves,Diana,Kalista,Qiyana
8231,1,Lucian,Nidalee,Ziggs,Mordekaiser,Thresh,Garen,Lee Sin,Twisted Fate,Ezreal,Veigar
8232,0,Jax,Kha'Zix,Fizz,Ezreal,Blitzcrank,Maokai,Nidalee,Kassadin,Caitlyn,Leona
8233,1,Garen,Nidalee,Nocturne,Ryze,Blitzcrank,Akali,Lee Sin,Sylas,Varus,Alistar
8234,0,Mordekaiser,Nidalee,Sylas,Miss Fortune,Yuumi,Irelia,Zac,Galio,Ezreal,Leona
8235,0,Yasuo,Zac,Corki,Jinx,Blitzcrank,Kayle,Ekko,Talon,Miss Fortune,Nautilus
8236,1,Gangplank,Lee Sin,Orianna,Ezreal,Nami,Aatrox,Elise,Talon,Varus,Neeko
8237,1,Aatrox,Nidalee,Rumble,Ezreal,Morgana,Ornn,Lee Sin,Diana,Lucian,Shaco
8238,1,Mordekaiser,Kayn,Yasuo,Ezreal,Pyke,Darius,Kai'Sa,Diana,Vayne,Nautilus
8239,0,Maokai,Fiddlesticks,Diana,Aphelios,Leona,Ornn,Jarvan IV,Katarina,Ezreal,Swain
8240,1,Volibear,Ekko,Nocturne,Ezreal,Nautilus,Garen,Sylas,Irelia,Jinx,Thresh
8241,0,Teemo,Volibear,Diana,Ezreal,Vel'Koz,Irelia,Kayn,Zoe,Vayne,Blitzcrank
8242,0,Fiddlesticks,Kayn,Akali,Varus,Shen,Morgana,Zac,Cassiopeia,Lucian,Thresh
8243,0,Poppy,Warwick,Annie,Kai'Sa,Brand,Irelia,Vi,Fizz,Ashe,Karma
8244,1,Ornn,Evelynn,LeBlanc,Ashe,Fiddlesticks,Annie,Graves,Diana,Kalista,Qiyana
8245,1,Sett,Shyvana,Syndra,Aphelios,Karma,Renekton,Kayn,Talon,Ezreal,Yuumi
8246,0,Mordekaiser,Master Yi,Warwick,Ezreal,Yuumi,Gangplank,Jax,Diana,Miss Fortune,Senna
8247,0,Sett,Shyvana,Syndra,Ashe,Thresh,Akali,Trundle,Jayce,Vayne,Lux
8248,1,Rumble,Evelynn,Cassiopeia,Ezreal,Leona,Maokai,Lucian,Annie,Vayne,Blitzcrank
8249,0,Wukong,Shaco,Vladimir,Ezreal,Yuumi,Ornn,Lee Sin,Diana,Ashe,Senna
8250,1,Irelia,Sejuani,Sylas,Ezreal,Thresh,Illaoi,Lee Sin,Lucian,Varus,Nautilus
8251,0,Nidalee,Master Yi,Rumble,Kai'Sa,Karma,Ornn,Pantheon,Diana,Ezreal,Maokai
8252,1,Fiora,Trundle,Diana,Vayne,Brand,Ornn,Nidalee,Twisted Fate,Xayah,Rakan
8253,0,Renekton,Xin Zhao,Diana,Lucian,Blitzcrank,Kled,Amumu,Sylas,Jhin,Swain
8254,0,Fiddlesticks,Elise,Yasuo,Jinx,Lulu,Aatrox,Ekko,Diana,Sett,Senna
8255,1,Irelia,Ekko,Diana,Miss Fortune,Thresh,Hecarim,Master Yi,Katarina,Ezreal,Karma
8256,1,Jax,Amumu,Irelia,Tristana,Pyke,Renekton,Graves,Fiddlesticks,Sylas,Sett
8257,0,Fiora,Lee Sin,Ornn,Kai'Sa,Maokai,Olaf,Twitch,Sylas,Ezreal,Leona
8258,1,Kennen,Jarvan IV,Zed,Tristana,Karma,Renekton,Rammus,Yasuo,Ezreal,Thresh
8259,1,Quinn,Rammus,Kassadin,Ezreal,Lulu,Fizz,Evelynn,Renekton,Aphelios,Soraka
8260,0,Wukong,Zac,Vladimir,Ezreal,Nautilus,Aatrox,Trundle,Pantheon,Kai'Sa,Malphite
8261,0,Heimerdinger,Jarvan IV,Orianna,Caitlyn,Morgana,Renekton,Lee Sin,Irelia,Ezreal,Alistar
8262,1,Ornn,Evelynn,LeBlanc,Ashe,Fiddlesticks,Annie,Graves,Diana,Kalista,Qiyana
8263,1,Renekton,Master Yi,Morgana,Aphelios,Karma,Ornn,Graves,Yasuo,Kai'Sa,Soraka
8264,0,Warwick,Kindred,Fizz,Vayne,Nautilus,Maokai,Graves,Twisted Fate,Varus,Xerath
8265,0,Garen,Lee Sin,Aatrox,Ezreal,Leona,Jax,Dr. Mundo,Sylas,Caitlyn,Zyra
8266,0,Darius,Ekko,Zilean,Aphelios,Sett,Nasus,Nocturne,Syndra,Vayne,Thresh
8267,1,Wukong,Rammus,Neeko,Aphelios,Shaco,Akali,Sylas,Diana,Jinx,Rakan
8268,1,Renekton,Lee Sin,Orianna,Ezreal,Xerath,Garen,Kayn,Malzahar,Jhin,Nautilus
8269,0,Teemo,Master Yi,Yasuo,Aphelios,Alistar,Aatrox,Zac,Lux,Jinx,Thresh
8270,1,Volibear,Lee Sin,Katarina,Aphelios,Yuumi,Irelia,Warwick,Yasuo,Ezreal,Miss Fortune
8271,1,Malphite,Xin Zhao,Yasuo,Ezreal,Zilean,Renekton,Elise,Diana,Kalista,Bard
8272,0,Yasuo,Nidalee,Malphite,Ezreal,Shaco,Darius,Fiddlesticks,Katarina,Aphelios,Blitzcrank
8273,1,Volibear,Camille,Katarina,Aphelios,Nautilus,Urgot,Graves,Zoe,Ezreal,Yuumi
8274,1,Yorick,Evelynn,Ahri,Vayne,Thresh,Zoe,Teemo,Illaoi,Aphelios,Senna
8275,0,Volibear,Elise,Ahri,Aphelios,Braum,Renekton,Trundle,Karma,Caitlyn,Thresh
8276,0,Volibear,Rammus,Ahri,Aphelios,Soraka,Mordekaiser,Nidalee,Tryndamere,Varus,Thresh
8277,1,Kled,Lee Sin,Dr. Mundo,Aphelios,Miss Fortune,Teemo,Zac,Zoe,Ezreal,Senna
8278,1,Malzahar,Sett,Zed,Kai'Sa,Blitzcrank,Gnar,Fiddlesticks,Talon,Jhin,Yuumi
8279,1,Diana,Nidalee,Ornn,Ezreal,Gnar,Talon,Nocturne,Renekton,Ashe,Braum
8280,0,Lucian,Jax,Sylas,Varus,Rakan,Akali,Zac,Twisted Fate,Caitlyn,Bard
8281,1,Ornn,Evelynn,LeBlanc,Ashe,Fiddlesticks,Annie,Graves,Diana,Kalista,Qiyana
8282,0,Mordekaiser,Shyvana,Irelia,Kai'Sa,Pyke,Poppy,Ekko,Malphite,Sivir,Sett
8283,0,Garen,Lee Sin,Ekko,Varus,Bard,Renekton,Nidalee,Ryze,Caitlyn,Vel'Koz
8284,0,Pantheon,Taric,LeBlanc,Ashe,Yasuo,Teemo,Aatrox,Corki,Ezreal,Pyke
8285,1,Renekton,Ekko,Pyke,Aphelios,Blitzcrank,Akali,Jarvan IV,Lissandra,Xayah,Thresh
8286,0,Darius,Master Yi,Fizz,Caitlyn,Fiddlesticks,Dr. Mundo,Sejuani,Diana,Ezreal,Zilean
8287,0,Ezreal,Lee Sin,Sylas,Jinx,Galio,Cassiopeia,Evelynn,Yasuo,Kai'Sa,Malphite
8288,1,Kled,Ekko,Ahri,Kai'Sa,Leona,Zac,Graves,Vladimir,Aphelios,Thresh
8289,0,Volibear,Nunu & Willump,Sylas,Lucian,Zyra,Aatrox,Lee Sin,Vladimir,Ezreal,Yuumi
8290,0,Viktor,Nidalee,Irelia,Ashe,Bard,Vladimir,Zac,Ahri,Kai'Sa,Senna
8291,1,Aatrox,Master Yi,Renekton,Kai'Sa,Blitzcrank,Akali,Wukong,Zed,Caitlyn,Thresh
8292,1,Aatrox,Graves,Akali,Lucian,Lux,Kayn,Lee Sin,Zoe,Ezreal,Senna
8293,0,Mordekaiser,Amumu,Garen,Caitlyn,Leona,Camille,Jax,Fizz,Aphelios,Alistar
8294,1,Aatrox,Shyvana,Sylas,Caitlyn,Morgana,Darius,Kindred,Vladimir,Ashe,Lux
8295,1,Riven,Nunu & Willump,Malzahar,Miss Fortune,Swain,Hecarim,Dr. Mundo,LeBlanc,Ezreal,Pyke
8296,1,Fiora,Sylas,Galio,Caitlyn,Rakan,Mordekaiser,Zac,LeBlanc,Jinx,Blitzcrank
8297,1,Garen,Kayn,Graves,Twitch,Sett,Mordekaiser,Rengar,Syndra,Ashe,Lux
8298,0,Garen,Ekko,Diana,Varus,Vel'Koz,Graves,Lee Sin,Wukong,Sivir,Ezreal
8299,0,Wukong,Master Yi,Katarina,Aphelios,Soraka,Vladimir,Graves,Talon,Ezreal,Miss Fortune
8300,1,Wukong,Master Yi,Diana,Ezreal,Blitzcrank,Aatrox,Ekko,Twisted Fate,Aphelios,Vel'Koz
8301,0,Aatrox,Xin Zhao,Ezreal,Ashe,Xerath,Wukong,Graves,Teemo,Nunu & Willump,Fiddlesticks
8302,1,Jax,Master Yi,Sylas,Yasuo,Karma,Sett,Ekko,Pantheon,Ezreal,Tahm Kench
8303,1,Wukong,Xin Zhao,Caitlyn,Ezreal,Neeko,Mordekaiser,Teemo,Irelia,Sivir,Lux
8304,1,Wukong,Ekko,Malzahar,Kalista,Nautilus,Gnar,Evelynn,Talon,Kai'Sa,Lux
8305,0,Mordekaiser,Olaf,Irelia,Ashe,Lux,Garen,Graves,Syndra,Kai'Sa,Janna
8306,0,Wukong,Zac,Vladimir,Ashe,Karma,Aatrox,Kayn,Lulu,Ezreal,Nautilus
8307,0,Morgana,Shaco,Talon,Lucian,Lulu,Aatrox,Zac,Camille,Kai'Sa,Ashe
8308,1,Mordekaiser,Shaco,Annie,Ezreal,Zac,Ekko,Kindred,Aatrox,Xayah,Nami
8309,0,Sylas,Shyvana,Aatrox,Jinx,Lulu,Darius,Elise,Twisted Fate,Ashe,Pyke
8310,0,Master Yi,Lee Sin,Yasuo,Vayne,Senna,Jax,Rammus,Ekko,Ezreal,Galio
8311,1,Wukong,Master Yi,Twisted Fate,Lucian,Senna,Sett,Elise,Nocturne,Ashe,Pyke
8312,0,Yorick,Amumu,Zed,Caitlyn,Kog'Maw,Wukong,Lee Sin,LeBlanc,Jhin,Nautilus
8313,0,Mordekaiser,Graves,LeBlanc,Lucian,Senna,Sett,Trundle,Zed,Jhin,Tahm Kench
8314,0,Sett,Shyvana,Twisted Fate,Kai'Sa,Pyke,Yasuo,Trundle,Ahri,Jinx,Blitzcrank
8315,0,Kayn,Trundle,Syndra,Jhin,Soraka,Sett,Jarvan IV,Anivia,Vayne,Annie
8316,0,Nunu & Willump,Sett,Sona,Lucian,Blitzcrank,Dr. Mundo,Jax,Diana,Ezreal,Alistar
8317,1,Tryndamere,Wukong,Vladimir,Ezreal,Maokai,Garen,Fiddlesticks,Lucian,Xayah,Senna
8318,1,Tryndamere,Xin Zhao,Orianna,Miss Fortune,Sona,Illaoi,Lee Sin,Irelia,Ornn,Ezreal
