,gameResult,oChamp1,oChamp2,oChamp3,oChamp4,oChamp5,eChamp1,eChamp2,eChamp3,eChamp4,eChamp5
1806,1,Garen,Jarvan IV,Ezreal,Heimerdinger,Vel'Koz,Riven,Zac,Yasuo,Xayah,Pyke
1807,1,Teemo,Master Yi,Pantheon,Ezreal,Thresh,Garen,Kayn,Katarina,Twitch,Galio
1808,1,Ornn,Ekko,Talon,Vayne,Xerath,Kayle,Kayn,Malphite,Ezreal,Vel'Koz
1809,0,Renekton,Malphite,Yasuo,Varus,Lux,Nasus,Warwick,Syndra,Ashe,Veigar
1810,1,Vayne,Hecarim,Irelia,Miss Fortune,Xerath,Mordekaiser,Karthus,Ahri,Ezreal,Thresh
1811,0,Dr. Mundo,Amumu,Master Yi,Ashe,Leona,Sett,Graves,Fizz,Jinx,Morgana
1812,1,Irelia,Twitch,Ekko,Yasuo,Rakan,Jax,Hecarim,Renekton,Ezreal,Vel'Koz
1813,0,Sylas,Dr. Mundo,Aatrox,Lucian,Braum,Garen,Vi,Yasuo,Vayne,Blitzcrank
1814,0,Pantheon,Zac,Irelia,Ezreal,Nami,Garen,Master Yi,LeBlanc,Lucian,Sett
1815,1,Renekton,Udyr,Zed,Aphelios,Nami,Galio,Lee Sin,Ekko,Lucian,Morgana
1816,1,Akali,Master Yi,Zed,Varus,Xerath,Urgot,Jarvan IV,Volibear,Miss Fortune,Vel'Koz
1817,1,Sylas,Master Yi,Cassiopeia,Draven,Senna,Darius,Nocturne,Ryze,Caitlyn,Braum
1818,0,Gangplank,Jax,Zed,Miss Fortune,Soraka,Irelia,Master Yi,Diana,Ezreal,Brand
1819,1,Tryndamere,Zac,Pyke,Jinx,Vel'Koz,Poppy,Kayn,Ekko,Volibear,Yuumi
1820,0,Sett,Volibear,Galio,Aphelios,Soraka,Garen,Nasus,Veigar,Ezreal,Xerath
1821,1,Mordekaiser,Jarvan IV,Akali,Varus,Vel'Koz,Irelia,Lee Sin,Sylas,Kai'Sa,Blitzcrank
1822,0,Galio,Master Yi,Xerath,Darius,Vel'Koz,Sivir,Rammus,Teemo,Diana,Lulu
1823,0,Ornn,Malphite,Diana,Ezreal,Tahm Kench,Shyvana,Volibear,Sylas,Yasuo,Lulu
1824,1,Mordekaiser,Volibear,Katarina,Kai'Sa,Vel'Koz,Zac,Zyra,Yuumi,Miss Fortune,Nautilus
1825,1,Darius,Ekko,Kassadin,Vayne,Galio,Malphite,Kayn,Twisted Fate,Varus,Vel'Koz
1826,1,Volibear,Lee Sin,Fizz,Kai'Sa,Brand,Maokai,Ekko,Nunu & Willump,Ezreal,Nautilus
1827,1,Irelia,Amumu,Malzahar,Ezreal,Thresh,Sylas,Elise,Pantheon,Miss Fortune,Ornn
1828,0,Zac,Rammus,Syndra,Ezreal,Lux,Tryndamere,Warwick,Kai'Sa,Nunu & Willump,Sett
1829,1,Sett,Jarvan IV,Malzahar,Wukong,Yuumi,Illaoi,Karthus,Corki,Kalista,Leona
1830,0,Fiddlesticks,Vayne,Ryze,Lucian,Blitzcrank,Malphite,Nocturne,Yasuo,Caitlyn,Sett
1831,1,Aatrox,Jarvan IV,Katarina,Ezreal,Soraka,Garen,Ekko,Syndra,Caitlyn,Leona
1832,0,Darius,Zac,Fizz,Ezreal,Lux,Malphite,Fiddlesticks,Zed,Lucian,Swain
1833,0,Nasus,Evelynn,Tristana,Varus,Zilean,Cho'Gath,Jax,Vel'Koz,Miss Fortune,Sett
1834,0,Aatrox,Kayn,Neeko,Ashe,Sona,Renekton,Amumu,Sylas,Sivir,Volibear
1835,0,Galio,Kindred,Mordekaiser,Ezreal,Ashe,Rammus,Elise,Orianna,Vayne,Nautilus
1836,1,Renekton,Shaco,Veigar,Caitlyn,Zilean,Wukong,Poppy,Sylas,Varus,Lux
1837,1,Renekton,Ekko,Irelia,Ezreal,Miss Fortune,Illaoi,Cassiopeia,Nocturne,Sivir,Thresh
1838,1,Singed,Master Yi,Twisted Fate,Vayne,Lulu,Garen,Volibear,Yasuo,Lucian,Pyke
1839,0,Ornn,Amumu,Cassiopeia,Kai'Sa,Lux,Darius,Zac,Ahri,Ezreal,Yuumi
1840,0,Gangplank,Teemo,Katarina,Tristana,Thresh,Darius,Lee Sin,Morgana,Varus,Rakan
1841,1,Fiora,Pantheon,Zilean,Ezreal,Soraka,Mordekaiser,Sylas,Zed,Ashe,Rengar
1842,0,Pantheon,Udyr,Mordekaiser,Lucian,Braum,Teemo,Lee Sin,Syndra,Vayne,Morgana
1843,1,Jax,Lee Sin,Akali,Ezreal,Janna,Renekton,Nidalee,Fizz,Ashe,Blitzcrank
1844,1,Tahm Kench,Pantheon,Ezreal,Vayne,Yuumi,Diana,Graves,Irelia,Caitlyn,Zilean
1845,1,Darius,Kayn,Karma,Xayah,Senna,Maokai,Sylas,LeBlanc,Vayne,Soraka
1846,1,Aatrox,Nidalee,Diana,Lucian,Thresh,Teemo,Tryndamere,Ahri,Ezreal,Bard
1847,1,Aatrox,Lee Sin,Aphelios,Fiora,Lulu,Diana,Sett,Mordekaiser,Varus,Karma
1848,0,Sylas,Pantheon,Diana,Jinx,Lulu,Teemo,Nocturne,Fizz,Ezreal,Swain
1849,0,Darius,Elise,Xerath,Miss Fortune,Brand,Jax,Shaco,Diana,Ezreal,Soraka
1850,1,Jax,Shaco,Diana,Vayne,Nami,Renekton,Kayn,Kassadin,Ezreal,Nautilus
1851,1,Quinn,Warwick,Diana,Ezreal,Leona,Darius,Olaf,Talon,Ashe,Lux
1852,1,Kayle,Kayn,Garen,Ezreal,Pantheon,Tryndamere,Master Yi,Diana,Miss Fortune,Soraka
1853,1,Garen,Pantheon,Diana,Varus,Blitzcrank,Illaoi,Nidalee,Syndra,Kai'Sa,Vel'Koz
1854,1,Ornn,Pantheon,Diana,Ezreal,Senna,Illaoi,Olaf,Qiyana,Kai'Sa,Maokai
1855,0,Mordekaiser,Nocturne,Diana,Tristana,Thresh,Ornn,Nidalee,Malphite,Caitlyn,Leona
1856,0,Heimerdinger,Warwick,Diana,Ashe,Leona,Teemo,Jarvan IV,Fizz,Vayne,Yuumi
1857,1,Wukong,Kayn,Zed,Varus,Senna,Vladimir,Master Yi,Twisted Fate,Ezreal,Leona
1858,1,Garen,Pantheon,Nidalee,Ashe,Lux,Ornn,Master Yi,Diana,Aphelios,Nautilus
1859,0,Ornn,Lee Sin,Swain,Lucian,Veigar,Renekton,Jax,Diana,Xayah,Leona
1860,1,Sett,Kayn,Zed,Ezreal,Taric,Aatrox,Volibear,Diana,Xayah,Rakan
1861,1,Garen,Master Yi,Zed,Jinx,Zac,Illaoi,Jax,Diana,Kalista,Pyke
1862,0,Aatrox,Fiddlesticks,Ekko,Jinx,Senna,Renekton,Shaco,Diana,Varus,Soraka
1863,1,Aatrox,Evelynn,Katarina,Kalista,Sett,Renekton,Master Yi,Diana,Ezreal,Janna
1864,0,Heimerdinger,Rammus,Diana,Kai'Sa,Thresh,Galio,Master Yi,Illaoi,Jinx,Soraka
1865,1,Caitlyn,Evelynn,Pantheon,Xayah,Blitzcrank,Illaoi,Zac,Zed,Miss Fortune,Nautilus
1866,0,Sylas,Olaf,Fizz,Miss Fortune,Alistar,Yasuo,Shaco,Diana,Varus,Leona
1867,1,Teemo,Evelynn,Zed,Miss Fortune,Zilean,Nasus,Elise,Malzahar,Ashe,Yuumi
1868,1,Mordekaiser,Graves,Pantheon,Aphelios,Senna,Karma,Kayn,LeBlanc,Ezreal,Morgana
1869,1,Sett,Malphite,Galio,Ashe,Senna,Vayne,Kayn,Yasuo,Tristana,Leona
1870,1,Sett,Amumu,Akali,Cassiopeia,Yuumi,Garen,Zac,Kalista,Miss Fortune,Maokai
1871,0,Sett,Fiddlesticks,Irelia,Ashe,Soraka,Malphite,Rammus,Morgana,Ezreal,Lux
1872,0,Irelia,Wukong,Galio,Vayne,Blitzcrank,Nocturne,Poppy,Sylas,Ezreal,Zac
1873,0,Sylas,Warwick,Ekko,Varus,Galio,Garen,Malphite,Viktor,Ashe,Swain
1874,1,Mordekaiser,Ekko,Pantheon,Ashe,Senna,Renekton,Lee Sin,Sylas,Vayne,Leona
1875,1,Quinn,Jarvan IV,Zed,Lucian,Pyke,Garen,Xin Zhao,Galio,Ezreal,Yuumi
1876,0,Ornn,Master Yi,Morgana,Varus,Brand,Dr. Mundo,Aatrox,Garen,Vayne,Leona
1877,0,Ornn,Jax,Kai'Sa,Vayne,Leona,Mordekaiser,Sett,Xerath,Miss Fortune,Pyke
1878,0,Master Yi,Kai'Sa,Malphite,Miss Fortune,Lee Sin,Vayne,Jax,Kassadin,Ezreal,Leona
1879,1,Renekton,Graves,Syndra,Ashe,Zac,Illaoi,Kayn,Ryze,Caitlyn,Pyke
1880,1,Jax,Trundle,Ahri,Miss Fortune,Lux,Kled,Malphite,Talon,Vayne,Yuumi
1881,0,Dr. Mundo,Xin Zhao,Talon,Vayne,Yuumi,Jax,Sett,Garen,Lucian,Xerath
1882,0,Pantheon,Elise,Malphite,Ezreal,Ashe,Cho'Gath,Sylas,Renekton,Ziggs,Blitzcrank
1883,1,Yorick,Graves,Kassadin,Vayne,Yuumi,Jax,Master Yi,Sylas,Kai'Sa,Taliyah
1884,0,Master Yi,Jarvan IV,Galio,Vayne,Thresh,Quinn,Morgana,Xerath,Tristana,Pantheon
1885,0,Master Yi,Ivern,Fizz,Jinx,Blitzcrank,Nasus,Jax,Sylas,Kog'Maw,Lux
1886,0,Mordekaiser,Sylas,Kassadin,Miss Fortune,Morgana,Volibear,Diana,Viktor,Sivir,Malphite
1887,0,Darius,Zac,Veigar,Caitlyn,Taric,Yasuo,Fiddlesticks,Cassiopeia,Ezreal,Leona
1888,1,Malphite,Ekko,Pantheon,Ezreal,Blitzcrank,Garen,Master Yi,Akali,Vayne,Senna
1889,1,Garen,Jarvan IV,Zed,Vayne,Brand,Fiora,Talon,Akali,Caitlyn,Braum
1890,1,Irelia,Lee Sin,Lissandra,Caitlyn,Lux,Master Yi,Amumu,Nocturne,Kai'Sa,Annie
1891,1,Nocturne,Ekko,Yasuo,Ezreal,Sona,Ahri,Nunu & Willump,Ornn,Varus,Xerath
1892,0,Ornn,Fiddlesticks,Rumble,Aphelios,Swain,Master Yi,Jarvan IV,Akali,Kai'Sa,Morgana
1893,0,Mordekaiser,Zac,Garen,Jinx,Thresh,Maokai,Olaf,Twisted Fate,Vayne,Sona
1894,1,Cho'Gath,Trundle,Neeko,Varus,Sona,Malphite,Ekko,Lucian,Ezreal,Yuumi
1895,1,Volibear,Trundle,Vladimir,Jinx,Lux,Nasus,Elise,Zed,Ashe,Sona
1896,1,Volibear,Xin Zhao,Katarina,Aphelios,Yuumi,Kennen,Amumu,Yasuo,Ezreal,Karma
1897,0,Kayle,Evelynn,Kog'Maw,Ezreal,Yuumi,Volibear,Lee Sin,Syndra,Lucian,Nautilus
1898,0,Mordekaiser,Master Yi,Talon,Miss Fortune,Morgana,Quinn,Trundle,Xerath,Ezreal,Swain
1899,0,Volibear,Rammus,Orianna,Ashe,Maokai,Darius,Graves,Annie,Ezreal,Swain
1900,0,Garen,Dr. Mundo,Talon,Ezreal,Lux,Volibear,Mordekaiser,Katarina,Lucian,Swain
1901,0,Volibear,Nidalee,Katarina,Ziggs,Swain,Gangplank,Jarvan IV,Yasuo,Ashe,Thresh
1902,0,Nasus,Shaco,Jhin,Tristana,Nautilus,Yasuo,Ekko,Gnar,Miss Fortune,Braum
1903,1,Fiora,Lucian,Cassiopeia,Varus,Vel'Koz,Volibear,Ekko,Jhin,Kai'Sa,Senna
1904,0,Wukong,Pantheon,Orianna,Kai'Sa,Pyke,Renekton,Xin Zhao,Zed,Caitlyn,Sona
1905,1,Wukong,Volibear,Ahri,Ashe,Leona,Pantheon,Nasus,Garen,Caitlyn,Yuumi
1906,1,Volibear,Evelynn,Zed,Kalista,Nasus,Wukong,Amumu,Fizz,Ezreal,Ashe
1907,0,Kayn,Wukong,Diana,Ezreal,Malphite,Quinn,Nunu & Willump,Nocturne,Yasuo,Blitzcrank
1908,1,Aatrox,Graves,Irelia,Kai'Sa,Morgana,Jax,Lee Sin,Yasuo,Ashe,Lissandra
1909,0,Wukong,Graves,Tristana,Ashe,Lee Sin,Garen,Jax,Pantheon,Aphelios,Morgana
1910,0,Vayne,Warwick,Jhin,Ashe,Pyke,Wukong,Rammus,Xayah,Vel'Koz,Leona
1911,0,Yasuo,Udyr,Tryndamere,Ezreal,Lux,Fiddlesticks,Nunu & Willump,Wukong,Ashe,Morgana
1912,1,Garen,Master Yi,LeBlanc,Corki,Yuumi,Wukong,Rammus,Irelia,Varus,Xerath
1913,1,Wukong,Lee Sin,Kassadin,Vayne,Leona,Aatrox,Master Yi,Sylas,Ezreal,Yuumi
1914,0,Katarina,Vi,Yasuo,Ezreal,Ornn,Garen,Gragas,Sylas,Miss Fortune,Lux
1915,1,Renekton,Zac,Fizz,Vayne,Sylas,Katarina,Jax,Neeko,Kai'Sa,Morgana
1916,0,Katarina,Amumu,Ahri,Varus,Blitzcrank,Xerath,Nocturne,Zed,Ezreal,Pyke
1917,1,Katarina,Master Yi,Lucian,Yasuo,Trundle,Rumble,Urgot,Ekko,Kai'Sa,Sion
1918,1,Katarina,Malphite,Yasuo,Ezreal,Thresh,Fiora,Nasus,Lucian,Miss Fortune,Sett
1919,0,Nasus,Elise,Twisted Fate,Sivir,Zilean,Aatrox,Fiddlesticks,Fizz,Varus,Pyke
1920,0,Fiora,Wukong,Malzahar,Caitlyn,Nautilus,Irelia,Sylas,Vayne,Miss Fortune,Trundle
1921,0,Udyr,Lee Sin,Annie,Ashe,Blitzcrank,Sett,Poppy,Yasuo,Sivir,Senna
1922,0,Nasus,Udyr,Aurelion Sol,Caitlyn,Senna,Vladimir,Xin Zhao,Ekko,Yasuo,Yuumi
1923,0,Ornn,Jax,Zed,Ashe,Fiddlesticks,Garen,Kayn,Annie,Lucian,Brand
1924,0,Jax,Nidalee,Talon,Xayah,Leona,Aatrox,Rek'Sai,Mordekaiser,Ashe,Thresh
1925,0,Garen,Jax,Lucian,Ezreal,Yuumi,Irelia,Jarvan IV,Ornn,Aphelios,Nautilus
1926,0,Ornn,Mordekaiser,Vel'Koz,Twisted Fate,LeBlanc,Jax,Ekko,Morgana,Jinx,Pyke
1927,0,Cho'Gath,Nocturne,Zed,Tristana,Bard,Sett,Rammus,Quinn,Yasuo,Thresh
1928,1,Vladimir,Graves,Jayce,Caitlyn,Thresh,Tryndamere,Rammus,Renekton,Yasuo,Leona
1929,0,Ornn,Master Yi,LeBlanc,Jinx,Pyke,Aatrox,Warwick,Mordekaiser,Ezreal,Yuumi
1930,0,Sett,Master Yi,Sylas,Ezreal,Senna,Ornn,Jax,Katarina,Jinx,Yuumi
1931,1,Malphite,Pantheon,Kassadin,Kai'Sa,Soraka,Ornn,Tryndamere,Vel'Koz,Ashe,Thresh
1932,1,Malphite,Xin Zhao,Nocturne,Jinx,Leona,LeBlanc,Ekko,Renekton,Ashe,Thresh
1933,1,Ornn,Rammus,Yasuo,Miss Fortune,Malphite,Garen,Amumu,Vel'Koz,Vayne,Nautilus
1934,1,Jax,Shaco,Ahri,Kai'Sa,Brand,Garen,Rammus,Vladimir,Ashe,Volibear
1935,0,Renekton,Zac,Kassadin,Caitlyn,Yuumi,Ornn,Amumu,Fizz,Varus,Lux
1936,0,Neeko,Evelynn,Illaoi,Ezreal,Lux,Ornn,Jarvan IV,Sylas,Miss Fortune,Thresh
1937,0,Garen,Sylas,Xerath,Caitlyn,Ornn,Volibear,Nocturne,Syndra,Miss Fortune,Shen
1938,1,Kayle,Shyvana,Talon,Ezreal,Leona,Ornn,Trundle,Malphite,Miss Fortune,Lux
1939,1,Ahri,Pantheon,Ornn,Caitlyn,Thresh,Irelia,Master Yi,Malphite,Ashe,Yuumi
1940,0,Mordekaiser,Graves,Caitlyn,Renekton,Morgana,Jax,Master Yi,Zoe,Miss Fortune,Brand
1941,1,Malphite,Lee Sin,Yasuo,Kai'Sa,Pyke,Wukong,Elise,Katarina,Jinx,Brand
1942,0,Ornn,Wukong,Vladimir,Lucian,Thresh,Sett,Graves,Akali,Ezreal,Maokai
1943,0,Darius,Shyvana,Orianna,Ezreal,Sona,Garen,Shen,Fizz,Jhin,Soraka
1944,0,Shen,Warwick,Sylas,Aphelios,Yuumi,Mordekaiser,Rumble,Zed,Ezreal,Blitzcrank
1945,0,Illaoi,Master Yi,Azir,Kai'Sa,Leona,Shen,Dr. Mundo,Syndra,Ashe,Senna
1946,1,Mordekaiser,Shen,LeBlanc,Varus,Nautilus,Maokai,Pyke,Qiyana,Ashe,Lux
1947,0,Rumble,Master Yi,Syndra,Ezreal,Yuumi,Garen,Zac,Zilean,Ashe,Morgana
1948,1,Malphite,Ekko,Syndra,Jhin,Nautilus,Karma,Lee Sin,LeBlanc,Kalista,Pantheon
1949,0,Sett,Jax,Malphite,Lucian,Lux,Galio,Master Yi,Yasuo,Heimerdinger,Morgana
1950,1,Urgot,Kayn,Twisted Fate,Aphelios,Soraka,Teemo,Sylas,Yasuo,Jhin,Pyke
1951,0,Akali,Ekko,Katarina,Caitlyn,Volibear,Yasuo,Hecarim,Kassadin,Ashe,Brand
1952,0,Shen,Kindred,Malphite,Kai'Sa,Maokai,Cho'Gath,Kayn,Xerath,Ezreal,Nautilus
1953,0,Lucian,Kayn,Annie,Jhin,Blitzcrank,Singed,Master Yi,Ahri,Vayne,Pyke
1954,0,Jax,Zac,Diana,Caitlyn,Blitzcrank,Poppy,Graves,Ahri,Jhin,Shen
1955,0,Garen,Ekko,Sylas,Miss Fortune,Nami,Teemo,Zac,Ornn,Jhin,Anivia
1956,0,Fiora,Kayn,LeBlanc,Varus,Shen,Warwick,Zac,Galio,Aphelios,Taric
1957,0,Renekton,Rek'Sai,Cassiopeia,Varus,Leona,Shen,Warwick,Zed,Ziggs,Xerath
1958,1,Shen,Rammus,Sylas,Ezreal,Soraka,Ornn,Rek'Sai,Ahri,Miss Fortune,Yuumi
1959,0,Yasuo,Graves,LeBlanc,Tristana,Taric,Shen,Elise,Pantheon,Caitlyn,Zilean
1960,1,Shen,Lee Sin,Pyke,Aphelios,Blitzcrank,Wukong,Ekko,LeBlanc,Vayne,Lux
1961,1,Annie,Trundle,Ekko,Sivir,Zilean,Shen,Volibear,Cho'Gath,Tristana,Nautilus
1962,1,Fiora,Ekko,Corki,Varus,Lux,Shen,Evelynn,Anivia,Jhin,Pyke
1963,0,Garen,Kled,Orianna,Ashe,Blitzcrank,Irelia,Vi,Fizz,Ezreal,Zilean
1964,1,Irelia,Warwick,Akali,Heimerdinger,Sona,Garen,Lee Sin,Katarina,Jhin,Soraka
1965,1,Shaco,Rammus,Orianna,Jinx,Nautilus,Singed,Trundle,Ahri,Jhin,Garen
1966,1,Garen,Teemo,Gangplank,Ezreal,Nautilus,Mordekaiser,Zac,Kassadin,Cassiopeia,Senna
1967,1,Yasuo,Pantheon,Zoe,Varus,Ahri,Jayce,Warwick,Fizz,Ashe,Pyke
1968,0,Teemo,Lee Sin,Lux,Ashe,Malphite,Akali,Wukong,Nocturne,Varus,Leona
1969,1,Yasuo,Jarvan IV,Diana,Vayne,Senna,Renekton,Shyvana,Kassadin,Ashe,Thresh
1970,0,Nasus,Zac,Kassadin,Ashe,Senna,Malphite,Graves,Pantheon,Kai'Sa,Soraka
1971,0,Riven,Vi,Anivia,Varus,Morgana,Mordekaiser,Sett,Garen,Jinx,Pyke
1972,1,Teemo,Fiddlesticks,Zed,Ezreal,Galio,Yorick,Warwick,Garen,Tristana,Leona
1973,1,Malphite,Fiddlesticks,Zed,Sivir,Yuumi,Shen,Lee Sin,Yasuo,Caitlyn,Morgana
1974,0,Kayle,Kayn,Vladimir,Lucian,Blitzcrank,Nasus,Lee Sin,Sylas,Ezreal,Malphite
1975,0,Tryndamere,Graves,Kassadin,Varus,Morgana,Ornn,Twitch,Akali,Caitlyn,Thresh
1976,0,Akali,Trundle,Malphite,Jhin,Blitzcrank,Aatrox,Wukong,Sylas,Lucian,Senna
1977,0,Mordekaiser,Zac,Galio,Caitlyn,Pantheon,Irelia,Lee Sin,Katarina,Jhin,Blitzcrank
1978,0,Yasuo,Karthus,Katarina,Miss Fortune,Yuumi,Karma,Hecarim,Swain,Kai'Sa,Nautilus
1979,1,Zac,Ekko,Sylas,Yasuo,Volibear,Malphite,Kayn,Mordekaiser,Varus,Thresh
1980,0,Yasuo,Skarner,Akali,Ashe,Zyra,Mordekaiser,Nocturne,Zed,Lucian,Swain
1981,1,Akali,Jarvan IV,Yasuo,Jinx,Blitzcrank,Mordekaiser,Skarner,Jayce,Caitlyn,Sett
1982,0,Yasuo,Lee Sin,Zed,Kai'Sa,Nautilus,Yorick,Olaf,Cassiopeia,Vayne,Janna
1983,0,Sett,Elise,Yasuo,Ezreal,Malphite,Garen,Amumu,Pantheon,Lucian,Lux
1984,0,Urgot,Ivern,Ahri,Ashe,Morgana,Sett,Volibear,Irelia,Caitlyn,Senna
1985,0,Mordekaiser,Elise,Pantheon,Ezreal,Swain,Renekton,Rek'Sai,Ahri,Draven,Lux
1986,1,Irelia,Amumu,Zed,Ashe,Soraka,Lucian,Zac,Renekton,Miss Fortune,Swain
1987,1,Irelia,Hecarim,Syndra,Ezreal,Lee Sin,Garen,Graves,Veigar,Vayne,Vel'Koz
1988,0,Tryndamere,Zac,Sylas,Miss Fortune,Swain,Volibear,Kayn,Galio,Varus,Morgana
1989,1,Jayce,Amumu,Ekko,Kai'Sa,Rakan,Nasus,Jarvan IV,Akali,Aphelios,Annie
1990,0,Talon,Yuumi,Malphite,Kai'Sa,Ashe,Mordekaiser,Zac,Syndra,Fizz,Ezreal
1991,1,Cho'Gath,Hecarim,Kassadin,Miss Fortune,Annie,Yasuo,Volibear,Zed,Varus,Morgana
1992,0,Mordekaiser,Kayn,Zed,Ezreal,Maokai,Sett,Volibear,Akali,Varus,Sona
1993,1,Yasuo,Rek'Sai,Mordekaiser,Ashe,Swain,Teemo,Master Yi,Pantheon,Vayne,Yuumi
1994,1,Trundle,Poppy,Galio,Caitlyn,Swain,Irelia,Mordekaiser,Jayce,Ezreal,Ziggs
1995,1,Maokai,Nidalee,Malzahar,Ezreal,Syndra,Yasuo,Gragas,Lux,Caitlyn,Swain
1996,1,Nasus,Kayn,Cho'Gath,Kai'Sa,Rakan,Olaf,Master Yi,Vladimir,Lucian,Xerath
1997,1,Irelia,Kayn,Katarina,Xayah,Lux,Camille,Olaf,LeBlanc,Kai'Sa,Leona
1998,0,Maokai,Kindred,Talon,Ezreal,Sona,Irelia,Shyvana,Renekton,Xayah,Pyke
1999,1,Aatrox,Jarvan IV,Zoe,Ashe,Renekton,Dr. Mundo,Olaf,Galio,Vayne,Vel'Koz
2000,0,Ornn,Trundle,Mordekaiser,Miss Fortune,Veigar,Jhin,Hecarim,Talon,Varus,Morgana
2001,0,Ornn,Nunu & Willump,Maokai,Ashe,Zyra,Malphite,Ekko,Yasuo,Vayne,Thresh
2002,1,Wukong,Sejuani,Katarina,Miss Fortune,Lulu,Kayle,Graves,Fizz,Caitlyn,Ezreal
2003,0,Tryndamere,Olaf,Ekko,Vayne,Malphite,Skarner,Wukong,Veigar,Syndra,Yuumi
2004,0,Malphite,Garen,Zed,Ashe,Ezreal,Sett,Kayn,Twisted Fate,Aphelios,Senna
2005,0,Volibear,Karthus,Sylas,Lucian,Senna,Darius,Trundle,Talon,Varus,Ezreal
2006,1,Volibear,Master Yi,Vladimir,Lucian,Maokai,Kennen,Olaf,Kled,Varus,Yuumi
2007,0,Jax,Volibear,Diana,Kai'Sa,Senna,Fiora,Amumu,Yasuo,Vayne,Lux
2008,1,Camille,Sylas,Vel'Koz,Miss Fortune,Pantheon,Poppy,Yasuo,Akali,Jhin,Swain
2009,1,Sett,Ekko,Ahri,Miss Fortune,Zac,Sylas,Trundle,Syndra,Aatrox,Lux
2010,0,Irelia,Nocturne,Aatrox,Ashe,Mordekaiser,Cho'Gath,Graves,Yasuo,Lucian,Leona
2011,0,Darius,Lee Sin,Nocturne,Kai'Sa,Senna,Garen,Kayn,Ahri,Varus,Yuumi
2012,0,Mordekaiser,Nidalee,Yasuo,Caitlyn,Sona,Darius,Master Yi,Ahri,Cassiopeia,Rammus
2013,0,Darius,Olaf,Sylas,Galio,Senna,Sett,Jax,Talon,Ezreal,Yuumi
2014,1,Yasuo,Jarvan IV,Rumble,Vayne,Pyke,Fiora,Hecarim,Fizz,Miss Fortune,Darius
2015,1,Kennen,Nunu & Willump,Pantheon,Vayne,Malphite,Fiora,Olaf,Yasuo,Ashe,Yuumi
2016,1,Darius,Nocturne,Irelia,Brand,Blitzcrank,Renekton,Udyr,Yasuo,Jinx,Lux
2017,0,Sett,Amumu,Zyra,Miss Fortune,Blitzcrank,Mordekaiser,Rammus,Talon,Caitlyn,Morgana
2018,0,Darius,Master Yi,Sylas,Miss Fortune,Bard,Kled,Wukong,Zed,Jinx,Lux
2019,0,Fiddlesticks,Amumu,Lucian,Ashe,Thresh,Teemo,Aatrox,Lissandra,Ezreal,Taliyah
2020,0,Dr. Mundo,Graves,Irelia,Ezreal,Pantheon,Shen,Kayn,Nocturne,Jinx,Senna
2021,1,Garen,Diana,Galio,Jinx,Rammus,Darius,Jarvan IV,Lucian,Caitlyn,Yuumi
2022,0,Volibear,Master Yi,Morgana,Tristana,Galio,Sett,Lee Sin,Yasuo,Miss Fortune,Veigar
2023,1,Garen,Nunu & Willump,Xerath,Varus,Morgana,Urgot,Amumu,Mordekaiser,Ashe,Zac
2024,0,Vladimir,Shyvana,Anivia,Ezreal,Blitzcrank,Mordekaiser,Lee Sin,Pantheon,Kalista,Leona
2025,1,Master Yi,Leona,Yasuo,Ashe,Zyra,Renekton,Xin Zhao,Zoe,Caitlyn,Blitzcrank
2026,0,Vayne,Elise,Olaf,Varus,Maokai,Nasus,Ekko,Twisted Fate,Ezreal,Poppy
2027,1,Garen,Kayn,Brand,Xayah,Rakan,Vayne,Master Yi,Malphite,Ezreal,Karma
2028,1,Nasus,Lee Sin,Zed,Jinx,Sett,Ornn,Shyvana,Sylas,Ezreal,Pyke
2029,0,Jax,Jarvan IV,Azir,Kai'Sa,Lux,Zac,Xin Zhao,Twisted Fate,Caitlyn,Morgana
2030,0,Renekton,Ekko,Nocturne,Kalista,Thresh,Maokai,Sylas,Twisted Fate,Caitlyn,Yuumi
2031,0,Darius,Shyvana,Zed,Aphelios,Taric,Teemo,Olaf,Garen,Ezreal,Xerath
2032,1,Cho'Gath,Lee Sin,Vayne,Miss Fortune,Zyra,Vladimir,Graves,Zed,Caitlyn,Senna
2033,1,Trundle,Shyvana,Syndra,Ezreal,Blitzcrank,Master Yi,Olaf,Irelia,Vayne,Pyke
2034,1,Camille,Master Yi,Renekton,Jhin,Blitzcrank,Akali,Pantheon,Viktor,Vayne,Morgana
2035,1,Sett,Ekko,Viktor,Miss Fortune,Malzahar,Nasus,Master Yi,Irelia,Ezreal,Veigar
2036,0,Darius,Jarvan IV,Ahri,Varus,Soraka,Tristana,Warwick,Twisted Fate,Jinx,Senna
2037,1,Mordekaiser,Warwick,Yasuo,Ezreal,Blitzcrank,Sett,Shyvana,Fizz,Ashe,Leona
2038,0,Malphite,Fiddlesticks,Zed,Sivir,Yuumi,Shen,Lee Sin,Yasuo,Caitlyn,Morgana
2039,0,Darius,Ekko,Sylas,Sivir,Thresh,Aatrox,Lee Sin,Syndra,Ashe,Lux
2040,0,Jax,Kayn,Gragas,Kai'Sa,Pyke,Pantheon,Warwick,Garen,Lucian,Thresh
2041,0,Yasuo,Jax,Darius,Miss Fortune,Pyke,Vladimir,Zac,Lucian,Varus,Nautilus
2042,1,Renekton,Nocturne,Zed,Varus,Senna,Nidalee,Qiyana,Katarina,Lucian,Swain
