,gameResult,oChamp1,oChamp2,oChamp3,oChamp4,oChamp5,eChamp1,eChamp2,eChamp3,eChamp4,eChamp5
3821,1,Irelia,Elise,Talon,Kai'Sa,Thresh,Aatrox,Lee Sin,Twisted Fate,Ezreal,Bard
3822,0,Jayce,Rek'Sai,Sylas,Vayne,Sett,Malphite,Lee Sin,Cassiopeia,Aphelios,Fiddlesticks
3823,1,Pantheon,Sylas,Qiyana,Kai'Sa,Bard,Renekton,Ekko,Talon,Kalista,Thresh
3824,0,Quinn,Nidalee,Akali,Aphelios,Thresh,Renekton,Graves,Ryze,Caitlyn,Morgana
3825,1,Shen,Rek'Sai,Twisted Fate,Ezreal,Leona,Gangplank,Kayn,Cassiopeia,Aphelios,Morgana
3826,0,Aatrox,Elise,Zoe,Sett,Senna,Kled,Ekko,Jayce,Kai'Sa,Thresh
3827,0,Fiora,Ekko,Lucian,Aphelios,Karma,Aatrox,Hecarim,Syndra,Miss Fortune,Bard
3828,0,Darius,Ekko,Syndra,Aphelios,Nautilus,Wukong,Rek'Sai,Aurelion Sol,Yasuo,Bard
3829,0,Renekton,Jarvan IV,Zoe,Varus,Karma,Wukong,Lee Sin,Yasuo,Kai'Sa,Bard
3830,0,Wukong,Evelynn,Lucian,Sivir,Pyke,Renekton,Lee Sin,Zoe,Varus,Bard
3831,0,Jax,Karthus,Zed,Kalista,Thresh,Wukong,Ekko,Syndra,Ezreal,Nautilus
3832,0,Irelia,Nidalee,Yasuo,Kalista,Thresh,Jayce,Lee Sin,Kai'Sa,Syndra,Sett
3833,1,Darius,Ekko,LeBlanc,Kai'Sa,Sett,Jayce,Hecarim,Syndra,Twitch,Yuumi
3834,0,Malphite,Kindred,LeBlanc,Aphelios,Lulu,Wukong,Rek'Sai,Syndra,Ezreal,Yuumi
3835,1,Irelia,Hecarim,Sylas,Kai'Sa,Thresh,Ornn,Kayn,Ryze,Ezreal,Sett
3836,1,Hecarim,Rek'Sai,LeBlanc,Aphelios,Sett,Aatrox,Graves,Lissandra,Ezreal,Senna
3837,1,Ezreal,Ekko,Renekton,Garen,Pyke,Ornn,Gragas,Talon,Yasuo,Sett
3838,0,Wukong,Graves,Twisted Fate,Kalista,Sett,Fiora,Rek'Sai,Taliyah,Ezreal,Braum
3839,1,Gangplank,Trundle,Akali,Sivir,Rumble,Renekton,Taliyah,Pantheon,Ezreal,Karma
3840,1,Lucian,Lee Sin,Syndra,Kalista,Thresh,Malphite,Nidalee,Talon,Aphelios,Morgana
3841,1,Ornn,Lee Sin,Katarina,Ezreal,Yuumi,Sett,Hecarim,Ekko,Kalista,Fiddlesticks
3842,1,Gangplank,Graves,Syndra,Miss Fortune,Yuumi,Irelia,Kindred,Diana,Aphelios,Thresh
3843,1,Ezreal,Ekko,Renekton,Garen,Pyke,Ornn,Gragas,Talon,Yasuo,Sett
3844,0,Wukong,Graves,Twisted Fate,Kalista,Sett,Fiora,Rek'Sai,Taliyah,Ezreal,Braum
3845,1,Aatrox,Sett,Sylas,Aphelios,Thresh,Jayce,Elise,Qiyana,Syndra,Nautilus
3846,1,Sett,Kindred,Karma,Kalista,Thresh,Jayce,Graves,Twisted Fate,Poppy,Senna
3847,1,Jayce,Trundle,Syndra,Aphelios,Sett,Gangplank,Jarvan IV,Karma,Miss Fortune,Janna
3848,1,Aatrox,Lee Sin,Zoe,Aphelios,Janna,Hecarim,Rek'Sai,Syndra,Ezreal,Karma
3849,0,Aatrox,Lee Sin,Sylas,Kalista,Thresh,Wukong,Hecarim,Akali,Kai'Sa,Sett
3850,0,Fiora,Lee Sin,LeBlanc,Aphelios,Bard,Mordekaiser,Rek'Sai,Katarina,Ezreal,Thresh
3851,1,Hecarim,Ekko,Qiyana,Ezreal,Karma,Wukong,Elise,Renekton,Aphelios,Yuumi
3852,1,Wukong,Ekko,Lucian,Jhin,Tahm Kench,Pantheon,Graves,Akali,Kalista,Sett
3853,0,Malphite,Nidalee,Jayce,Aphelios,Thresh,Camille,Rek'Sai,Lucian,Syndra,Bard
3854,0,Wukong,Graves,Ekko,Kalista,Nautilus,Renekton,Sylas,Karma,Aphelios,Alistar
3855,1,Gangplank,Elise,Pantheon,Aphelios,Thresh,Wukong,Graves,Syndra,Miss Fortune,Nautilus
3856,0,Wukong,Elise,Pyke,Sett,Leona,Malphite,Fiddlesticks,Pantheon,Yasuo,Gragas
3857,1,Syndra,Kindred,Cassiopeia,Ezreal,Karma,Jayce,Nidalee,Renekton,Aphelios,Sett
3858,1,Sett,Nidalee,Fizz,Ezreal,Janna,Renekton,Lee Sin,Syndra,Aphelios,Nautilus
3859,0,Jayce,Graves,Akali,Miss Fortune,Bard,Wukong,Lee Sin,Sylas,Kalista,Thresh
3860,0,Akali,Kindred,Irelia,Ezreal,Pyke,Volibear,Elise,Talon,Aphelios,Yuumi
3861,0,Lucian,Lee Sin,Lissandra,Kalista,Poppy,Gangplank,Kayn,Ekko,Aphelios,Yuumi
3862,1,Wukong,Graves,Diana,Aphelios,Fiddlesticks,Jayce,Rek'Sai,Syndra,Miss Fortune,Yuumi
3863,1,Maokai,Lee Sin,Fizz,Varus,Karma,Shen,Kindred,Syndra,Sivir,Zilean
3864,1,Hecarim,Elise,Pantheon,Kai'Sa,Varus,Wukong,Rek'Sai,Irelia,Miss Fortune,Bard
3865,0,Cho'Gath,Graves,Syndra,Kalista,Thresh,Wukong,Lee Sin,Akali,Aphelios,Sett
3866,0,Kayn,Graves,Akali,Ezreal,Yuumi,Dr. Mundo,Ekko,Sylas,Miss Fortune,Sett
3867,1,Irelia,Hecarim,Sylas,Kai'Sa,Thresh,Ornn,Kayn,Ryze,Ezreal,Sett
3868,1,Hecarim,Rek'Sai,LeBlanc,Aphelios,Sett,Aatrox,Graves,Lissandra,Ezreal,Senna
3869,1,Ezreal,Ekko,Renekton,Garen,Pyke,Ornn,Gragas,Talon,Yasuo,Sett
3870,0,Wukong,Graves,Twisted Fate,Kalista,Sett,Fiora,Rek'Sai,Taliyah,Ezreal,Braum
3871,0,Renekton,Kindred,Ekko,Lucian,Bard,Quinn,Hecarim,Kassadin,Ezreal,Sett
3872,0,Wukong,Jarvan IV,LeBlanc,Ezreal,Nautilus,Gangplank,Lee Sin,Lissandra,Aphelios,Thresh
3873,1,Riven,Lee Sin,Lissandra,Varus,Karma,Fiora,Ekko,Zoe,Lucian,Pyke
3874,1,Ryze,Rek'Sai,Heimerdinger,Kai'Sa,Thresh,Gangplank,Sylas,Zed,Aphelios,Sett
3875,0,Sett,Lee Sin,Sylas,Kindred,Taric,Wukong,Ekko,Vladimir,Aphelios,Thresh
3876,1,Jayce,Kayn,Akali,Cassiopeia,Blitzcrank,Lucian,Kindred,Ziggs,Ekko,Sett
3877,1,Wukong,Lee Sin,Twisted Fate,Kalista,Janna,Hecarim,Rek'Sai,Zoe,Ezreal,Yuumi
3878,1,Renekton,Trundle,Syndra,Ezreal,Bard,Jayce,Elise,Anivia,Caitlyn,Braum
3879,0,Fiora,Nidalee,Maokai,Varus,Thresh,Akali,Ekko,Nocturne,Sivir,Yuumi
3880,0,Rumble,Trundle,LeBlanc,Ezreal,Karma,Irelia,Ekko,Talon,Aphelios,Taric
3881,0,Sylas,Kindred,Lulu,Irelia,Taric,Darius,Lee Sin,Syndra,Ezreal,Yuumi
3882,1,Kennen,Trundle,Lucian,Kai'Sa,Bard,Aatrox,Sylas,Sett,Aphelios,Thresh
3883,1,Vayne,Trundle,Zed,Syndra,Leona,Sett,Elise,Pantheon,Heimerdinger,Zilean
3884,0,Pyke,Ekko,Camille,Sivir,Thresh,Renekton,Lee Sin,Zoe,Ezreal,Morgana
3885,0,Ezreal,Ekko,Renekton,Garen,Pyke,Ornn,Gragas,Talon,Yasuo,Sett
3886,0,Ryze,Lee Sin,LeBlanc,Ezreal,Karma,Maokai,Rek'Sai,Lissandra,Wukong,Senna
3887,0,Sett,Graves,Syndra,Aphelios,Braum,Akali,Kindred,Orianna,Kalista,Thresh
3888,1,Renekton,Rek'Sai,LeBlanc,Jinx,Thresh,Poppy,Ekko,Zoe,Draven,Bard
3889,1,Wukong,Graves,Akali,Sivir,Senna,Camille,Ekko,Lissandra,Ezreal,Yuumi
3890,1,Aatrox,Rek'Sai,Ekko,Ezreal,Bard,Lucian,Lee Sin,Syndra,Kalista,Yuumi
3891,1,Sylas,Trundle,Irelia,Ezreal,Bard,Pantheon,Elise,Maokai,Varus,Karma
3892,1,Poppy,Olaf,Fizz,Aphelios,Thresh,Wukong,Graves,Sylas,Yasuo,Alistar
3893,1,Sylas,Graves,Talon,Kai'Sa,Bard,Aatrox,Kayn,Ekko,Aphelios,Yuumi
3894,0,Fiddlesticks,Olaf,Ekko,Ezreal,Yuumi,Cassiopeia,Elise,Talon,Kalista,Thresh
3895,0,Fiora,Graves,Twisted Fate,Ezreal,Thresh,Renekton,Elise,Yasuo,Aphelios,Bard
3896,1,Aatrox,Rek'Sai,Syndra,Draven,Thresh,Sylas,Trundle,Yasuo,Taric,Senna
3897,1,Maokai,Lee Sin,Zoe,Kai'Sa,Sett,Gangplank,Ekko,Renekton,Ezreal,Thresh
3898,1,Yasuo,Ekko,Talon,Lissandra,Nautilus,Lucian,Lee Sin,Zoe,Ezreal,Yuumi
3899,1,Renekton,Graves,Syndra,Ezreal,Galio,Nunu & Willump,Kindred,Qiyana,Kai'Sa,Sett
3900,0,Wukong,Rek'Sai,Cassiopeia,Tristana,Sett,Sylas,Graves,Lissandra,Ezreal,Yuumi
3901,1,Quinn,Ekko,Qiyana,Ezreal,Yuumi,Ryze,Sylas,Sett,Varus,Karma
3902,1,Aatrox,Sylas,Qiyana,Miss Fortune,Yuumi,Fiora,Elise,Akali,Ezreal,Karma
3903,1,Akali,Taliyah,Aatrox,Tristana,Nautilus,Galio,Sylas,Sett,Twitch,Yuumi
3904,1,Jax,Lee Sin,Ekko,Sivir,Bard,Sylas,Elise,Aatrox,Ezreal,Yuumi
3905,1,Wukong,Ekko,Talon,Kalista,Sett,Kassadin,Karthus,Sylas,Aphelios,Nautilus
3906,0,Ezreal,Ekko,Renekton,Garen,Pyke,Ornn,Gragas,Talon,Yasuo,Sett
3907,1,Wukong,Graves,Twisted Fate,Kalista,Sett,Fiora,Rek'Sai,Taliyah,Ezreal,Braum
3908,1,Aatrox,Ekko,Cassiopeia,Caitlyn,Nautilus,Yasuo,Sylas,Qiyana,Aphelios,Karma
3909,0,Kennen,Trundle,Syndra,Kalista,Leona,Jax,Nunu & Willump,Ekko,Aphelios,Nautilus
3910,0,Wukong,Elise,Orianna,Ezreal,Nautilus,Sylas,Lee Sin,Zoe,Kai'Sa,Sett
3911,1,Wukong,Rek'Sai,Zoe,Ezreal,Soraka,Ornn,Karthus,Nocturne,Sivir,Yuumi
3912,0,Quinn,Jarvan IV,Syndra,Ezreal,Yuumi,Kalista,Karthus,Zoe,Aphelios,Nautilus
3913,0,Mordekaiser,Lee Sin,Galio,Miss Fortune,Bard,Lulu,Ekko,Lucian,Ezreal,Karma
3914,0,Wukong,Trundle,Sylas,Ezreal,Yuumi,Hecarim,Ekko,Nocturne,Varus,Karma
3915,1,Wukong,Rek'Sai,Syndra,Ezreal,Yuumi,Camille,Trundle,Zilean,Cassiopeia,Thresh
3916,1,Wukong,Elise,Irelia,Aphelios,Sett,Maokai,Rek'Sai,Twisted Fate,Kalista,Thresh
3917,1,Wukong,Hecarim,Twisted Fate,Ziggs,Pyke,Maokai,Lee Sin,Taliyah,Aphelios,Thresh
3918,0,Jayce,Ekko,Lucian,Sivir,Yuumi,Vladimir,Nidalee,Irelia,Varus,Alistar
3919,1,Jayce,Olaf,Syndra,Miss Fortune,Karma,Poppy,Lee Sin,Ekko,Sett,Senna
3920,0,Sett,Nidalee,Ezreal,Akali,Bard,Wukong,Lee Sin,Sylas,Kai'Sa,Nautilus
3921,1,Aatrox,Hecarim,Zoe,Ezreal,Annie,Sett,Trundle,Sylas,Kai'Sa,Senna
3922,1,Sylas,Rek'Sai,Zoe,Kalista,Thresh,Jayce,Sett,Cassiopeia,Pantheon,Senna
3923,0,Wukong,Graves,LeBlanc,Ezreal,Pyke,Kennen,Nidalee,Pantheon,Miss Fortune,Rakan
3924,1,Renekton,Graves,Karma,Aphelios,Fiddlesticks,Jayce,Nidalee,Twisted Fate,Jhin,Sett
3925,1,Gangplank,Camille,Diana,Aphelios,Karma,Rumble,Olaf,Nocturne,Ezreal,Senna
3926,1,Sett,Ekko,Lucian,Aphelios,Yuumi,Wukong,Karthus,Nocturne,Ezreal,Karma
3927,0,Wukong,Elise,Aatrox,Syndra,Sett,Camille,Ekko,Qiyana,Aphelios,Thresh
3928,0,Jayce,Lee Sin,Syndra,Aphelios,Thresh,Gangplank,Rek'Sai,Zoe,Ezreal,Tahm Kench
3929,1,Fiora,Lee Sin,Syndra,Aphelios,Thresh,Camille,Nidalee,Ekko,Ezreal,Sett
3930,1,Aatrox,Nidalee,Galio,Varus,Morgana,Wukong,Lee Sin,Sylas,Yasuo,Sett
3931,0,Sylas,Lee Sin,Zoe,Ezreal,Senna,Aatrox,Ekko,Pantheon,Vayne,Thresh
3932,1,Sylas,Graves,Corki,Wukong,Senna,Renekton,Kayn,Ekko,Miss Fortune,Karma
3933,0,Wukong,Gragas,Yasuo,Renekton,Karma,Ornn,Rek'Sai,Sylas,Aphelios,Thresh
3934,1,Jayce,Graves,Akali,Aphelios,Poppy,Kled,Ekko,Galio,Kalista,Thresh
3935,0,Wukong,Hecarim,LeBlanc,Lucian,Sion,Sylas,Rek'Sai,Akali,Xayah,Thresh
3936,0,Lucian,Kayn,Taliyah,Miss Fortune,Sett,Irelia,Graves,Syndra,Kindred,Leona
3937,1,Irelia,Lee Sin,LeBlanc,Varus,Tahm Kench,Aatrox,Graves,Galio,Kalista,Thresh
3938,1,Jayce,Olaf,Syndra,Miss Fortune,Karma,Poppy,Lee Sin,Ekko,Sett,Senna
3939,0,Sett,Nidalee,Ezreal,Akali,Bard,Wukong,Lee Sin,Sylas,Kai'Sa,Nautilus
3940,1,Aatrox,Hecarim,Zoe,Ezreal,Annie,Sett,Trundle,Sylas,Kai'Sa,Senna
3941,1,Sylas,Rek'Sai,Zoe,Kalista,Thresh,Jayce,Sett,Cassiopeia,Pantheon,Senna
3942,0,Wukong,Graves,LeBlanc,Ezreal,Pyke,Kennen,Nidalee,Pantheon,Miss Fortune,Rakan
3943,1,Renekton,Graves,Karma,Aphelios,Fiddlesticks,Jayce,Nidalee,Twisted Fate,Jhin,Sett
3944,1,Gangplank,Camille,Diana,Aphelios,Karma,Rumble,Olaf,Nocturne,Ezreal,Senna
3945,1,Sett,Ekko,Lucian,Aphelios,Yuumi,Wukong,Karthus,Nocturne,Ezreal,Karma
3946,0,Wukong,Nidalee,Lulu,Aphelios,Pyke,Kennen,Trundle,Cassiopeia,Ezreal,Karma
3947,0,Wukong,Elise,Aatrox,Syndra,Sett,Camille,Ekko,Qiyana,Aphelios,Thresh
3948,0,Jayce,Lee Sin,Syndra,Aphelios,Thresh,Gangplank,Rek'Sai,Zoe,Ezreal,Tahm Kench
3949,0,Ornn,Lee Sin,Ekko,Aphelios,Lulu,Fiora,Graves,Sylas,Ezreal,Karma
3950,1,Fiora,Sylas,Ezreal,Lucian,Sett,Tryndamere,Lee Sin,LeBlanc,Aphelios,Thresh
3951,0,Maokai,Kindred,LeBlanc,Kalista,Taric,Jayce,Graves,Galio,Aphelios,Sett
3952,0,Fiora,Rek'Sai,Fizz,Kai'Sa,Thresh,Renekton,Nidalee,Syndra,Kalista,Blitzcrank
3953,0,Wukong,Olaf,Twisted Fate,Kai'Sa,Thresh,Fiora,Graves,Zoe,Aphelios,Tahm Kench
3954,0,Jayce,Nidalee,Irelia,Aphelios,Sett,Aatrox,Ekko,Syndra,Ezreal,Pantheon
3955,1,Aatrox,Nidalee,Galio,Varus,Morgana,Wukong,Lee Sin,Sylas,Yasuo,Sett
3956,0,Sylas,Lee Sin,Zoe,Ezreal,Senna,Aatrox,Ekko,Pantheon,Vayne,Thresh
3957,1,Malphite,Kindred,LeBlanc,Aphelios,Lulu,Wukong,Rek'Sai,Syndra,Ezreal,Yuumi
3958,0,Wukong,Graves,Syndra,Pantheon,Zilean,Lucian,Nidalee,Mordekaiser,Aphelios,Thresh
3959,1,Gangplank,Lee Sin,Aurelion Sol,Aphelios,Thresh,Lucian,Nidalee,Renekton,Kindred,Taric
3960,0,Jayce,Lee Sin,Syndra,Aphelios,Thresh,Gangplank,Rek'Sai,Zoe,Ezreal,Tahm Kench
3961,1,Kayle,Rengar,Ekko,Varus,Senna,Maokai,Olaf,Syndra,Aphelios,Thresh
3962,0,Tryndamere,Rek'Sai,Cassiopeia,Maokai,Senna,Pantheon,Ekko,Wukong,Aphelios,Thresh
3963,0,Renekton,Ekko,LeBlanc,Aphelios,Pyke,Wukong,Lee Sin,Rumble,Draven,Thresh
3964,1,Leona,Graves,Kennen,Aphelios,Thresh,Irelia,Elise,Lucian,Kalista,Braum
3965,1,Volibear,Rek'Sai,Orianna,Aphelios,Thresh,Lucian,Ekko,Qiyana,Cassiopeia,Nautilus
3966,0,Yasuo,Shyvana,Lucian,Aphelios,Thresh,Wukong,Lee Sin,LeBlanc,Ziggs,Senna
3967,1,Ornn,Xin Zhao,Galio,Ezreal,Yuumi,Trundle,Lee Sin,LeBlanc,Aphelios,Thresh
3968,1,Wukong,Kayn,Zoe,Aphelios,Thresh,Sylas,Ekko,Zed,Miss Fortune,Bard
3969,0,Ornn,Nunu & Willump,Lucian,Varus,Karma,Jayce,Trundle,Cassiopeia,Ezreal,Sett
3970,0,Irelia,Hecarim,Qiyana,Ezreal,Sett,Akali,Trundle,Lucian,Aphelios,Braum
3971,1,Maokai,Elise,Talon,Aphelios,Thresh,Mordekaiser,Ekko,Jayce,Ezreal,Karma
3972,1,Maokai,Nidalee,Talon,Draven,Lulu,Jax,Lee Sin,Zoe,Aphelios,Karma
3973,0,Wukong,Hecarim,LeBlanc,Aphelios,Nautilus,Tryndamere,Elise,Pantheon,Ezreal,Yuumi
3974,1,Jax,Graves,Syndra,Kalista,Sett,Jayce,Kindred,LeBlanc,Aphelios,Braum
3975,0,Wukong,Nidalee,Syndra,Lucian,Nautilus,Jayce,Lee Sin,LeBlanc,Aphelios,Thresh
3976,0,Tryndamere,Taric,LeBlanc,Aphelios,Morgana,Wukong,Elise,Qiyana,Syndra,Thresh
3977,1,Jayce,Lee Sin,Syndra,Aphelios,Thresh,Gangplank,Rek'Sai,Zoe,Ezreal,Tahm Kench
3978,1,Wukong,Kayn,Twisted Fate,Karma,Senna,Gangplank,Rek'Sai,Zoe,Ezreal,Maokai
3979,0,Yasuo,Ekko,Syndra,Jayce,Karma,Gangplank,Nidalee,Zoe,Ezreal,Yuumi
3980,0,Wukong,Elise,Cassiopeia,Draven,Thresh,Gangplank,Nidalee,Ekko,Aphelios,Pyke
3981,0,Jayce,Trundle,Syndra,Aphelios,Sett,Gangplank,Jarvan IV,Karma,Miss Fortune,Janna
3982,1,Aatrox,Karthus,Zoe,Miss Fortune,Blitzcrank,Gangplank,Nidalee,Twisted Fate,Draven,Thresh
3983,0,Pyke,Ekko,Gangplank,Twitch,Yuumi,Jayce,Karthus,Irelia,Ezreal,Thresh
3984,0,Aatrox,Graves,Karma,Miss Fortune,Yuumi,Gangplank,Lee Sin,Diana,Maokai,Senna
3985,1,Gangplank,Kayn,Twitch,Syndra,Lulu,Jax,Graves,Twisted Fate,Aphelios,Yuumi
3986,1,Renekton,Karthus,Wukong,Aphelios,Lulu,Gangplank,Ekko,Zoe,Miss Fortune,Yuumi
3987,1,Gangplank,Fiddlesticks,Nocturne,Miss Fortune,Karma,Renekton,Nidalee,Vladimir,Ezreal,Yuumi
3988,0,Shen,Ekko,Nocturne,Kalista,Thresh,Gangplank,Lee Sin,Akali,Varus,Karma
3989,1,Gangplank,Sylas,Cassiopeia,Aphelios,Morgana,Aatrox,Rek'Sai,Fizz,Ezreal,Blitzcrank
3990,1,Gangplank,Graves,Zoe,Ezreal,Yuumi,Jayce,Lee Sin,Lulu,Kai'Sa,Nautilus
3991,0,Wukong,Graves,Ryze,Miss Fortune,Leona,Gangplank,Sylas,Twisted Fate,Aphelios,Yuumi
3992,0,Sylas,Graves,Maokai,Miss Fortune,Yuumi,Gangplank,Jarvan IV,Rumble,Aphelios,Thresh
3993,0,Gangplank,Graves,Rumble,Aphelios,Bard,Lucian,Lee Sin,Orianna,Maokai,Senna
3994,0,Maokai,Nidalee,Vayne,Ezreal,Rakan,Gangplank,Ekko,Galio,Kalista,Sett
3995,0,Gangplank,Sylas,Zed,Aphelios,Lulu,Karma,Kindred,Galio,Kalista,Blitzcrank
3996,1,Gangplank,Jarvan IV,Pantheon,Aphelios,Thresh,Aatrox,Ekko,Sett,Kai'Sa,Gragas
3997,1,Ornn,Trundle,Sylas,Ezreal,Karma,Volibear,Kayn,Twisted Fate,Miss Fortune,Yuumi
3998,1,Aatrox,Graves,Lulu,Aphelios,Leona,Sett,Rek'Sai,Ekko,Kai'Sa,Nautilus
3999,1,Renekton,Ekko,Katarina,Yasuo,Gragas,Wukong,Sylas,Syndra,Darius,Galio
4000,1,Wukong,Qiyana,LeBlanc,Ezreal,Tahm Kench,Mordekaiser,Trundle,Akali,Kalista,Sett
4001,1,Jayce,Lee Sin,Syndra,Aphelios,Thresh,Gangplank,Rek'Sai,Zoe,Ezreal,Tahm Kench
4002,1,Wukong,Kayn,Twisted Fate,Karma,Senna,Gangplank,Rek'Sai,Zoe,Ezreal,Maokai
4003,1,Jayce,Kindred,Ekko,Kalista,Nautilus,Maokai,Sylas,Lucian,Ezreal,Yuumi
4004,1,Jayce,Nidalee,Zed,Kai'Sa,Sett,Wukong,Ekko,Talon,Ezreal,Pyke
4005,0,Sett,Graves,Cassiopeia,Kalista,Thresh,Singed,Olaf,Kassadin,Ashe,Karma
4006,1,Jayce,Rek'Sai,Syndra,Jhin,Morgana,Hecarim,Trundle,Ezreal,Ekko,Karma
4007,0,Vladimir,Graves,Sett,Ezreal,Bard,Sylas,Kindred,Rumble,Aphelios,Braum
4008,0,Renekton,Ekko,Sett,Ezreal,Galio,Wukong,Graves,Zoe,Kai'Sa,Bard
4009,1,Renekton,Elise,Hecarim,Aphelios,Thresh,Wukong,Graves,Kassadin,Ezreal,Karma
4010,0,Hecarim,Shyvana,Lucian,Sivir,Shen,Twisted Fate,Rek'Sai,Wukong,Aphelios,Karma
4011,0,Jayce,Ekko,Qiyana,Aphelios,Nautilus,Sett,Trundle,Ezreal,Yasuo,Karma
4012,0,Kennen,Jarvan IV,Zed,Ashe,Bard,Aatrox,Sylas,Qiyana,Syndra,Tahm Kench
4013,0,Sylas,Graves,Corki,Wukong,Senna,Renekton,Kayn,Ekko,Miss Fortune,Karma
4014,1,Lucian,Jarvan IV,Ekko,Kai'Sa,Thresh,Vladimir,Rek'Sai,Syndra,Ezreal,Yuumi
4015,0,Jayce,Sylas,Zoe,Lucian,Karma,Sett,Rek'Sai,LeBlanc,Syndra,Nautilus
4016,1,Darius,Lee Sin,Cassiopeia,Ezreal,Senna,Camille,Kayn,Sylas,Kai'Sa,Pyke
4017,1,Mordekaiser,Lee Sin,Viktor,Kai'Sa,Thresh,Fiora,Graves,Wukong,Syndra,Sett
4018,1,Jayce,Lee Sin,Syndra,Aphelios,Thresh,Gangplank,Rek'Sai,Zoe,Ezreal,Tahm Kench
4019,0,Irelia,Graves,Corki,Miss Fortune,Sett,Lucian,Nidalee,Jax,Aphelios,Yuumi
4020,1,Wukong,Nidalee,Corki,Aphelios,Camille,Aatrox,Ekko,Lucian,Syndra,Yuumi
4021,0,Aatrox,Rek'Sai,Taliyah,Aphelios,Bard,Renekton,Nocturne,Twisted Fate,Miss Fortune,Thresh
4022,1,Aatrox,Trundle,LeBlanc,Kai'Sa,Alistar,Jayce,Lee Sin,Akali,Kalista,Lulu
4023,0,Jayce,Rek'Sai,Taliyah,Aphelios,Bard,Renekton,Elise,Qiyana,Ezreal,Pyke
4024,1,Renekton,Kayn,Twisted Fate,Ezreal,Tahm Kench,Pantheon,Elise,Akali,Kai'Sa,Sett
4025,1,Neeko,Rek'Sai,Katarina,Aphelios,Leona,Jayce,Olaf,Syndra,Jinx,Bard
4026,1,Jayce,Karthus,Qiyana,Kalista,Sett,Yorick,Kindred,Zoe,Varus,Nautilus
4027,0,Cassiopeia,Graves,Irelia,Aphelios,Janna,Sylas,Lee Sin,LeBlanc,Miss Fortune,Thresh
4028,0,Aatrox,Nidalee,Qiyana,Miss Fortune,Gragas,Jayce,Ekko,Rumble,Aphelios,Thresh
4029,0,Vayne,Trundle,Taliyah,Sett,Blitzcrank,Gnar,Sylas,Qiyana,Miss Fortune,Thresh
4030,0,Renekton,Ekko,Vladimir,Aphelios,Bard,Ornn,Lee Sin,LeBlanc,Kalista,Blitzcrank
4031,1,Irelia,Ekko,Malzahar,Aphelios,Pyke,Jayce,Shyvana,Sylas,Kalista,Bard
4032,0,Jayce,Lee Sin,Syndra,Kai'Sa,Bard,Lucian,Elise,Fizz,Ezreal,Karma
4033,0,Kalista,Rek'Sai,Zoe,Kai'Sa,Nautilus,Jayce,Trundle,Syndra,Sivir,Bard
4034,0,Fiora,Nidalee,Yasuo,Kai'Sa,Sett,Ornn,Kayn,LeBlanc,Ezreal,Karma
4035,0,Jayce,Elise,Corki,Sivir,Pyke,Urgot,Graves,Ekko,Ezreal,Karma
4036,0,Renekton,Lee Sin,LeBlanc,Aphelios,Blitzcrank,Kennen,Graves,Galio,Twitch,Sett
4037,1,Fiddlesticks,Rek'Sai,Syndra,Kalista,Sett,Aphelios,Lee Sin,Sylas,Lucian,Bard
4038,1,Cassiopeia,Rek'Sai,Lissandra,Aphelios,Blitzcrank,Hecarim,Sylas,Rumble,Twitch,Sett
4039,1,Irelia,Lee Sin,LeBlanc,Varus,Tahm Kench,Aatrox,Graves,Galio,Kalista,Thresh
4040,1,Wukong,Olaf,Cassiopeia,Miss Fortune,Pyke,Mordekaiser,Elise,Pantheon,Twitch,Sett
4041,1,Sylas,Nidalee,Jayce,Xerath,Senna,Malphite,Rek'Sai,Twisted Fate,Kalista,Thresh
4042,0,Aatrox,Nidalee,Yasuo,Kai'Sa,Sett,Ahri,Graves,Syndra,Aphelios,Bard
4043,1,Karma,Rek'Sai,Corki,Miss Fortune,Sett,Ornn,Lee Sin,Ryze,Twitch,Lulu
4044,0,Wukong,Olaf,Sylas,Kai'Sa,Sett,Hecarim,Graves,Twisted Fate,Aphelios,Thresh
4045,1,Hecarim,Nidalee,Jayce,Varus,Karma,Gangplank,Kindred,Zoe,Sivir,Yuumi
4046,1,Wukong,Qiyana,LeBlanc,Ezreal,Tahm Kench,Mordekaiser,Trundle,Akali,Kalista,Sett
4047,1,Jayce,Lee Sin,Syndra,Aphelios,Thresh,Gangplank,Rek'Sai,Zoe,Ezreal,Tahm Kench
4048,0,Hecarim,Graves,Zoe,Syndra,Sett,Aatrox,Ekko,Lissandra,Yasuo,Pyke
4049,1,Ornn,Rek'Sai,Kalista,Twitch,Sett,Mordekaiser,Graves,Zoe,Kai'Sa,Braum
4050,0,Aatrox,Ekko,Galio,Ezreal,Yuumi,Irelia,Rek'Sai,Syndra,Lucian,Bard
4051,0,Jayce,Graves,Akali,Aphelios,Poppy,Kled,Ekko,Galio,Kalista,Thresh
4052,1,Jayce,Lee Sin,Galio,Kalista,Sett,Camille,Rek'Sai,Sylas,Aphelios,Taric
4053,1,Aatrox,Nidalee,Rumble,Kalista,Sett,Jax,Rek'Sai,Syndra,Ezreal,Thresh
4054,1,Volibear,Rek'Sai,Twisted Fate,Aphelios,Blitzcrank,Sett,Trundle,Kassadin,Twitch,Karma
